,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
74,70,322,3.0,True,62.0,True,4732.0,-1,0,0,0.0,1,4735.0,4738.0,3.0,6.0,0.0,0.0,1.0,1.0
75,46,186,14.0,True,78.0,True,4778.0,-1,0,0,0.0,0,4778.0,4792.0,0.0,14.0,40.0,0.0,1.0,1.0
76,117,30,36.0,True,78.0,True,4895.0,-1,0,0,0.0,0,4895.0,4931.0,0.0,36.0,103.0,0.0,1.0,1.0
77,61,214,62.0,True,106.0,True,4956.0,-1,0,0,0.0,0,4956.0,5018.0,0.0,62.0,25.0,0.0,1.0,1.0
78,119,385,2.0,True,21.0,True,5075.0,-1,0,0,0.0,0,5075.0,5077.0,0.0,2.0,57.0,0.0,1.0,1.0
79,38,419,5.0,True,12.0,True,5113.0,-1,0,0,0.0,0,5113.0,5118.0,0.0,5.0,36.0,0.0,1.0,1.0
80,109,325,4.0,True,25.0,True,5222.0,-1,0,0,0.0,0,5222.0,5226.0,0.0,4.0,104.0,0.0,1.0,1.0
81,126,448,10.0,True,21.0,True,5348.0,-1,0,0,0.0,0,5348.0,5358.0,0.0,10.0,122.0,0.0,1.0,1.0
82,103,4,3598.0,False,836.0,False,5451.0,-1,1,0,0.0,0,5451.0,5564.0,0.0,113.0,93.0,0.0,1.0,0.0
83,66,377,85.0,True,101.0,True,5517.0,-1,0,0,0.0,0,5565.0,5650.0,48.0,133.0,0.0,0.0,1.0,1.0
85,78,91,1.0,True,10.0,True,5642.0,1,0,0,0.01,2,5651.0,5652.0,9.0,10.0,0.0,0.0,1.0,1.0
86,9,393,3.0,True,30.0,True,5651.0,1,0,0,0.01,2,5653.0,5656.0,2.0,5.0,0.0,0.0,1.0,1.0
84,47,499,154.0,True,158.0,True,5564.0,1,0,0,0.0,1,5657.0,5811.0,93.0,247.0,0.0,0.0,1.0,1.0
87,112,24,32.0,True,140.0,True,5763.0,-1,0,0,0.0,1,5812.0,5812.0,49.0,49.0,0.0,0.0,0.0,0.0
88,91,233,3.0,True,30.0,True,5854.0,-1,0,0,0.0,0,5854.0,5857.0,0.0,3.0,43.0,0.0,1.0,1.0
89,33,357,1726.0,True,994.0,True,5887.0,-1,1,0,0.0,0,5887.0,6099.0,0.0,212.0,30.0,0.0,1.0,0.0
90,115,118,1.0,True,1.0,True,6002.0,-1,0,0,0.0,0,6100.0,6101.0,98.0,99.0,0.0,0.0,1.0,1.0
91,97,80,1.0,True,1.0,True,6099.0,-1,0,0,0.0,1,6102.0,6103.0,3.0,4.0,0.0,0.0,1.0,1.0
92,87,238,1.0,True,1.0,True,6186.0,-1,0,0,0.0,0,6186.0,6187.0,0.0,1.0,83.0,0.0,1.0,1.0
93,70,386,1.0,True,1.0,True,6256.0,-1,0,0,0.0,0,6256.0,6257.0,0.0,1.0,69.0,0.0,1.0,1.0
94,80,300,1.0,True,1.0,True,6336.0,-1,0,0,0.0,0,6336.0,6337.0,0.0,1.0,79.0,0.0,1.0,1.0
95,99,431,1.0,True,2.0,True,6435.0,-1,0,0,0.0,0,6435.0,6436.0,0.0,1.0,98.0,0.0,1.0,1.0
96,29,312,1.0,True,58.0,False,6464.0,-1,0,0,0.0,0,6464.0,6465.0,0.0,1.0,28.0,0.0,1.0,1.0
97,5,376,7.0,True,111.0,True,6469.0,-1,0,0,0.0,0,6469.0,6476.0,0.0,7.0,4.0,0.0,1.0,1.0
98,87,3,70.0,True,623.0,False,6556.0,-1,0,0,0.0,0,6556.0,6626.0,0.0,70.0,80.0,0.0,1.0,1.0
99,33,225,1.0,True,2.0,True,6589.0,1,0,0,0.01,2,6627.0,6628.0,38.0,39.0,0.0,0.0,1.0,1.0
100,14,434,17.0,True,58.0,True,6603.0,1,0,0,0.0,1,6629.0,6646.0,26.0,43.0,0.0,0.0,1.0,1.0
101,85,82,1.0,True,19.0,True,6688.0,-1,0,0,0.0,0,6688.0,6689.0,0.0,1.0,42.0,0.0,1.0,1.0
102,6,20,1.0,True,1.0,True,6694.0,-1,0,0,0.0,0,6694.0,6695.0,0.0,1.0,5.0,0.0,1.0,1.0
103,127,174,1.0,True,1.0,True,6821.0,-1,0,0,0.0,0,6821.0,6822.0,0.0,1.0,126.0,0.0,1.0,1.0
104,3,376,35.0,True,95.0,True,6824.0,-1,0,0,0.0,0,6824.0,6859.0,0.0,35.0,2.0,0.0,1.0,1.0
105,84,441,24.0,True,5.0,True,6908.0,-1,0,0,0.0,0,6908.0,6932.0,0.0,24.0,49.0,0.0,1.0,1.0
106,6,132,1.0,True,13.0,True,6914.0,-1,0,0,0.0,1,6933.0,6934.0,19.0,20.0,0.0,0.0,1.0,1.0
107,52,279,70.0,True,381.0,True,6966.0,-1,0,0,0.0,0,6966.0,7036.0,0.0,70.0,32.0,0.0,1.0,1.0
108,25,266,3598.0,False,609.0,False,6991.0,-1,1,0,0.0,1,7037.0,7180.0,46.0,189.0,0.0,0.0,1.0,0.0
109,110,7,1.0,True,1.0,True,7101.0,-1,0,0,0.0,0,7181.0,7181.0,80.0,80.0,0.0,0.0,0.0,0.0
110,79,322,31.0,True,413.0,True,7180.0,-1,0,0,0.0,0,7182.0,7213.0,2.0,33.0,0.0,0.0,1.0,1.0
111,84,273,3598.0,False,1932.0,False,7264.0,-1,1,0,0.0,0,7264.0,7351.0,0.0,87.0,51.0,0.0,1.0,0.0
112,62,143,1.0,True,1.0,True,7326.0,-1,0,0,0.0,0,7352.0,7353.0,26.0,27.0,0.0,0.0,1.0,1.0
113,25,133,1.0,True,1.0,True,7351.0,-1,0,0,0.0,1,7354.0,7355.0,3.0,4.0,0.0,0.0,1.0,1.0
114,95,76,1.0,True,1.0,True,7446.0,-1,0,0,0.0,0,7446.0,7447.0,0.0,1.0,91.0,0.0,1.0,1.0
115,13,162,1.0,True,1.0,True,7459.0,-1,0,0,0.0,0,7459.0,7460.0,0.0,1.0,12.0,0.0,1.0,1.0
116,122,487,1.0,True,1.0,True,7581.0,-1,0,0,0.0,0,7581.0,7582.0,0.0,1.0,121.0,0.0,1.0,1.0
117,109,62,3598.0,False,296.0,False,7690.0,-1,1,0,0.0,0,7690.0,7813.0,0.0,123.0,108.0,0.0,1.0,0.0
118,26,168,1.0,True,1.0,True,7716.0,-1,0,0,0.0,0,7814.0,7815.0,98.0,99.0,0.0,0.0,1.0,1.0
119,97,164,1.0,True,3.0,True,7813.0,-1,0,0,0.0,1,7816.0,7817.0,3.0,4.0,0.0,0.0,1.0,1.0
120,93,7,1.0,True,2.0,True,7906.0,-1,0,0,0.0,0,7906.0,7907.0,0.0,1.0,89.0,0.0,1.0,1.0
121,63,107,1.0,True,1.0,True,7969.0,-1,0,0,0.0,0,7969.0,7970.0,0.0,1.0,62.0,0.0,1.0,1.0
122,119,104,7.0,True,67.0,True,8088.0,-1,0,0,0.0,0,8088.0,8095.0,0.0,7.0,118.0,0.0,1.0,1.0
123,60,350,3.0,True,68.0,True,8148.0,-1,0,0,0.0,0,8148.0,8151.0,0.0,3.0,53.0,0.0,1.0,1.0
124,38,44,1493.0,True,289.0,True,8186.0,-1,1,0,0.0,0,8186.0,8413.0,0.0,227.0,35.0,0.0,1.0,0.0
128,26,472,1.0,True,1.0,True,8413.0,-1,0,0,0.0,0,8414.0,8415.0,1.0,2.0,0.0,0.0,1.0,1.0
125,105,101,3598.0,False,2394.0,False,8291.0,-1,0,0,0.0,1,8416.0,8416.0,125.0,125.0,0.0,0.0,0.0,0.0
126,94,323,4.0,True,24.0,True,8385.0,1,0,0,0.0,2,8416.0,8420.0,31.0,35.0,0.0,0.0,1.0,1.0
127,2,156,3598.0,False,1854.0,False,8387.0,1,1,0,0.0,1,8421.0,8497.0,34.0,110.0,0.0,0.0,1.0,0.0
129,27,20,1.0,True,1.0,True,8440.0,-1,0,0,0.0,0,8498.0,8498.0,58.0,58.0,0.0,0.0,0.0,0.0
130,57,125,1.0,True,1.0,True,8497.0,-1,0,0,0.0,0,8499.0,8500.0,2.0,3.0,0.0,0.0,1.0,1.0
131,123,263,1.0,True,1.0,True,8620.0,-1,0,0,0.0,0,8620.0,8621.0,0.0,1.0,120.0,0.0,1.0,1.0
132,24,185,52.0,True,134.0,True,8644.0,-1,0,0,0.0,0,8644.0,8696.0,0.0,52.0,23.0,0.0,1.0,1.0
133,119,313,235.0,True,98.0,True,8763.0,-1,0,0,0.0,0,8763.0,8998.0,0.0,235.0,67.0,0.0,1.0,1.0
135,78,32,2.0,True,7.0,True,8937.0,-1,0,0,0.0,2,8999.0,8999.0,62.0,62.0,0.0,0.0,0.0,0.0
134,96,298,6.0,True,26.0,True,8859.0,-1,0,0,0.0,1,8999.0,9005.0,140.0,146.0,0.0,0.0,1.0,1.0
136,118,321,310.0,True,692.0,True,9055.0,-1,0,0,0.0,0,9055.0,9365.0,0.0,310.0,50.0,0.0,1.0,1.0
137,70,18,1.0,True,1.0,True,9125.0,-1,0,0,0.0,4,9366.0,9366.0,241.0,241.0,0.0,0.0,0.0,0.0
139,67,481,2.0,True,6.0,True,9267.0,1,0,0,0.02,3,9366.0,9368.0,99.0,101.0,0.0,0.0,1.0,1.0
138,75,203,2.0,True,9.0,True,9200.0,1,0,0,0.01,2,9369.0,9371.0,169.0,171.0,0.0,0.0,1.0,1.0
140,63,453,1017.0,True,636.0,True,9330.0,1,1,0,0.0,1,9372.0,9508.0,42.0,178.0,0.0,0.0,1.0,0.0
142,50,442,3.0,True,12.0,True,9508.0,-1,0,0,0.0,0,9509.0,9512.0,1.0,4.0,0.0,0.0,1.0,1.0
141,128,334,2577.0,True,72.0,True,9458.0,-1,1,0,0.0,1,9513.0,9692.0,55.0,234.0,0.0,0.0,1.0,0.0
144,61,203,1.0,True,4.0,True,9692.0,-1,0,0,0.0,0,9693.0,9694.0,1.0,2.0,0.0,0.0,1.0,1.0
143,123,450,99.0,True,139.0,True,9631.0,-1,0,0,0.0,1,9695.0,9794.0,64.0,163.0,0.0,0.0,1.0,1.0
145,16,480,132.0,True,80.0,True,9708.0,-1,0,0,0.0,1,9795.0,9927.0,87.0,219.0,0.0,0.0,1.0,1.0
146,118,94,45.0,True,87.0,True,9826.0,-1,0,0,0.0,2,9928.0,9928.0,102.0,102.0,0.0,0.0,0.0,0.0
147,99,78,90.0,True,136.0,True,9925.0,-1,0,0,0.0,1,9928.0,10018.0,3.0,93.0,0.0,0.0,1.0,1.0
149,1,299,1.0,True,58.0,True,9944.0,1,0,0,0.01,3,10019.0,10020.0,75.0,76.0,0.0,0.0,1.0,1.0
150,40,265,1469.0,True,786.0,False,9984.0,1,1,1,0.01,2,10021.0,10119.0,37.0,135.0,0.0,0.0,1.0,0.0
152,45,77,1.0,True,19.0,True,10119.0,-1,0,0,0.0,0,10120.0,10121.0,1.0,2.0,0.0,0.0,1.0,1.0
148,18,345,3598.0,False,1045.0,False,9943.0,1,1,1,0.0,2,10122.0,10224.0,179.0,281.0,0.0,0.0,1.0,0.0
153,105,442,244.0,True,8.0,True,10224.0,-1,0,0,0.0,0,10225.0,10469.0,1.0,245.0,0.0,0.0,1.0,1.0
151,90,88,2637.0,True,2168.0,False,10074.0,0,0,1,0.0,1,10470.0,10470.0,396.0,396.0,0.0,0.0,0.0,0.0
154,81,52,10.0,True,8.0,True,10305.0,-1,0,0,0.0,4,10470.0,10470.0,165.0,165.0,0.0,0.0,0.0,0.0
155,77,85,2799.0,True,1384.0,True,10382.0,-1,0,0,0.0,2,10470.0,10470.0,88.0,88.0,0.0,0.0,0.0,0.0
156,79,431,2.0,True,22.0,True,10461.0,-1,0,0,0.0,1,10470.0,10472.0,9.0,11.0,0.0,0.0,1.0,1.0
157,10,292,657.0,True,24.0,True,10471.0,-1,1,0,0.0,1,10473.0,10822.0,2.0,351.0,0.0,0.0,1.0,0.0
160,128,48,22.0,True,10.0,True,10822.0,-1,0,0,0.0,0,10823.0,10845.0,1.0,23.0,0.0,0.0,1.0,1.0
158,97,297,503.0,True,58.0,True,10568.0,1,0,0,0.01,3,10846.0,11349.0,278.0,781.0,0.0,0.0,1.0,1.0
159,126,292,3170.0,True,196.0,True,10694.0,1,0,0,0.0,2,11350.0,11350.0,656.0,656.0,0.0,0.0,0.0,0.0
161,8,237,3598.0,False,554.0,True,10830.0,0,0,1,0.0,1,11350.0,11350.0,520.0,520.0,0.0,0.0,0.0,0.0
164,105,222,2.0,True,20.0,True,11137.0,1,0,0,0.02,6,11350.0,11352.0,213.0,215.0,0.0,0.0,1.0,1.0
162,78,477,1.0,True,1.0,True,10908.0,1,0,0,0.01,5,11353.0,11354.0,445.0,446.0,0.0,0.0,1.0,1.0
163,124,437,8.0,True,7.0,True,11032.0,1,0,0,0.01,4,11355.0,11363.0,323.0,331.0,0.0,0.0,1.0,1.0
166,71,185,211.0,True,107.0,True,11214.0,1,1,1,0.01,3,11364.0,11384.0,150.0,170.0,0.0,0.0,1.0,0.0
168,62,55,2.0,True,30.0,True,11384.0,-1,0,0,0.0,0,11385.0,11387.0,1.0,3.0,0.0,0.0,1.0,1.0
165,6,342,3373.0,True,81.0,True,11143.0,1,1,1,0.01,2,11388.0,11449.0,245.0,306.0,0.0,0.0,1.0,0.0
169,65,41,2518.0,True,40.0,True,11449.0,-1,1,0,0.0,0,11450.0,11492.0,1.0,43.0,0.0,0.0,1.0,0.0
170,43,307,191.0,True,106.0,True,11492.0,-1,0,0,0.0,0,11493.0,11684.0,1.0,192.0,0.0,0.0,1.0,1.0
167,108,329,1582.0,True,400.0,True,11322.0,1,0,0,0.0,1,11685.0,11685.0,363.0,363.0,0.0,0.0,0.0,0.0
171,33,386,1.0,True,3.0,True,11525.0,1,0,0,0.01,3,11685.0,11686.0,160.0,161.0,0.0,0.0,1.0,1.0
172,22,277,25.0,True,9.0,True,11547.0,1,0,0,0.0,2,11687.0,11712.0,140.0,165.0,0.0,0.0,1.0,1.0
173,99,109,244.0,True,82.0,True,11646.0,1,0,0,0.0,1,11713.0,11957.0,67.0,311.0,0.0,0.0,1.0,1.0
174,83,234,260.0,True,35.0,True,11729.0,1,1,0,0.01,4,11958.0,11960.0,229.0,231.0,0.0,0.0,1.0,0.0
178,121,88,987.0,True,63.0,True,11960.0,-1,1,0,0.0,0,11961.0,12005.0,1.0,45.0,0.0,0.0,1.0,0.0
179,45,212,8.0,True,524.0,True,12005.0,-1,0,0,0.0,0,12006.0,12014.0,1.0,9.0,0.0,0.0,1.0,1.0
175,16,306,43.0,True,12.0,True,11745.0,1,0,0,0.01,3,12015.0,12058.0,270.0,313.0,0.0,0.0,1.0,1.0
176,14,433,2.0,True,26.0,True,11759.0,1,0,0,0.01,2,12059.0,12061.0,300.0,302.0,0.0,0.0,1.0,1.0
177,80,432,67.0,True,29.0,True,11839.0,1,0,0,0.0,2,12062.0,12129.0,223.0,290.0,0.0,0.0,1.0,1.0
180,54,316,3098.0,True,587.0,True,12059.0,1,1,0,0.0,1,12130.0,12248.0,71.0,189.0,0.0,0.0,1.0,0.0
182,62,9,504.0,True,466.0,True,12248.0,-1,1,0,0.0,0,12249.0,12482.0,1.0,234.0,0.0,0.0,1.0,0.0
185,90,180,1.0,True,1.0,True,12482.0,-1,0,0,0.0,0,12483.0,12484.0,1.0,2.0,0.0,0.0,1.0,1.0
184,99,212,1695.0,True,41.0,True,12392.0,1,1,0,0.02,3,12485.0,12491.0,93.0,99.0,0.0,0.0,1.0,0.0
186,9,359,1.0,True,1.0,True,12491.0,-1,0,0,0.0,0,12492.0,12493.0,1.0,2.0,0.0,0.0,1.0,1.0
183,45,262,3598.0,False,1110.0,False,12293.0,1,1,1,0.01,2,12494.0,12537.0,201.0,244.0,0.0,0.0,1.0,0.0
187,46,226,1.0,True,1.0,True,12537.0,-1,0,0,0.0,0,12538.0,12539.0,1.0,2.0,0.0,0.0,1.0,1.0
181,127,467,3598.0,False,1897.0,False,12186.0,0,0,1,0.0,1,12540.0,12540.0,354.0,354.0,0.0,0.0,0.0,0.0
188,46,65,3598.0,False,7.0,True,12583.0,-1,1,0,0.0,0,12583.0,12695.0,0.0,112.0,43.0,0.0,1.0,0.0
190,97,302,47.0,True,172.0,True,12695.0,-1,0,0,0.0,0,12696.0,12743.0,1.0,48.0,0.0,0.0,1.0,1.0
189,15,130,3598.0,False,2042.0,False,12598.0,-1,0,0,0.0,1,12744.0,12744.0,146.0,146.0,0.0,0.0,0.0,0.0
191,81,53,151.0,True,282.0,True,12776.0,-1,0,0,0.0,0,12776.0,12927.0,0.0,151.0,33.0,0.0,1.0,1.0
192,30,473,5.0,True,17.0,True,12806.0,1,0,0,0.01,3,12928.0,12933.0,122.0,127.0,0.0,0.0,1.0,1.0
193,58,401,5.0,True,37.0,True,12864.0,1,0,0,0.01,2,12934.0,12939.0,70.0,75.0,0.0,0.0,1.0,1.0
194,7,138,33.0,True,329.0,True,12871.0,1,0,0,0.0,1,12940.0,12973.0,69.0,102.0,0.0,0.0,1.0,1.0
