,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime
774,57,236,1.0,True,1.0,True,51836.0
775,42,107,1.0,True,1.0,True,51878.0
776,109,263,2099.0,True,332.0,True,51987.0
777,124,10,1.0,True,1.0,True,52111.0
778,6,150,1.0,True,1.0,True,52117.0
779,12,95,730.0,True,382.0,True,52129.0
780,90,328,1.0,True,1.0,True,52219.0
781,3,414,882.0,True,551.0,True,52222.0
782,100,265,1.0,True,1.0,True,52322.0
783,19,436,1837.0,True,1466.0,False,52341.0
784,59,410,239.0,True,109.0,True,52400.0
785,71,483,1.0,True,1.0,True,52471.0
786,75,414,3598.0,False,764.0,False,52546.0
787,81,429,1.0,True,1.0,True,52627.0
788,105,284,518.0,True,599.0,True,52732.0
789,79,19,1.0,True,3.0,True,52811.0
790,76,265,1.0,True,1.0,True,52887.0
791,42,494,208.0,True,224.0,False,52929.0
792,10,271,1.0,True,1.0,True,52939.0
793,105,11,1.0,True,1.0,True,53044.0
794,45,397,1.0,True,1.0,True,53089.0
795,6,233,2198.0,True,1222.0,False,53095.0
796,28,217,1.0,True,1.0,True,53123.0
797,110,487,1.0,True,1.0,True,53233.0
798,107,111,1.0,True,1.0,True,53340.0
799,91,58,1.0,True,1.0,True,53431.0
800,93,201,281.0,True,350.0,True,53524.0
801,84,36,3598.0,False,1005.0,False,53608.0
802,60,279,1.0,True,1.0,True,53668.0
803,63,397,1.0,True,1.0,True,53731.0
804,65,474,1.0,True,1.0,True,53796.0
805,120,166,3598.0,False,494.0,False,53916.0
806,1,212,1.0,True,1.0,True,53917.0
807,8,284,1.0,True,1.0,True,53925.0
808,4,27,1.0,True,1.0,True,53929.0
809,39,88,7.0,True,501.0,True,53968.0
810,80,312,1.0,True,1.0,True,54048.0
811,33,403,1.0,True,4.0,True,54081.0
812,110,298,1.0,True,1.0,True,54191.0
813,48,461,1.0,True,2.0,True,54239.0
814,54,60,1.0,True,1.0,True,54293.0
815,7,425,1.0,True,1.0,True,54300.0
816,13,39,1.0,True,1.0,True,54313.0
817,47,430,17.0,True,37.0,True,54360.0
818,33,463,21.0,True,536.0,True,54393.0
819,13,187,222.0,True,1087.0,True,54406.0
820,126,238,579.0,True,613.0,True,54532.0
821,103,190,179.0,True,248.0,True,54635.0
822,94,485,5.0,True,80.0,True,54729.0
823,122,264,2.0,True,2.0,True,54851.0
824,43,158,341.0,True,422.0,True,54894.0
825,110,281,1387.0,True,318.0,True,55004.0
826,90,44,69.0,True,402.0,True,55094.0
827,115,234,3598.0,False,844.0,False,55209.0
828,115,222,7.0,True,177.0,True,55324.0
829,41,306,10.0,True,41.0,True,55365.0
830,67,293,3598.0,False,639.0,False,55432.0
831,110,468,2.0,True,8.0,True,55542.0
832,1,400,2.0,True,5.0,True,55543.0
833,34,260,346.0,True,354.0,True,55577.0
834,49,447,2655.0,True,1048.0,True,55626.0
835,109,428,44.0,True,363.0,True,55735.0
836,46,172,74.0,True,386.0,True,55781.0
837,82,72,3598.0,False,1726.0,False,55863.0
838,107,330,433.0,True,518.0,True,55970.0
839,61,306,35.0,True,203.0,True,56031.0
