,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime
649,108,207,81.0,True,28.0,True,43416.0
650,118,216,1.0,True,2.0,True,43534.0
651,127,233,1242.0,True,581.0,False,43661.0
652,122,32,74.0,True,51.0,True,43783.0
653,28,157,81.0,True,93.0,True,43811.0
654,11,219,555.0,True,302.0,True,43822.0
655,36,236,3598.0,False,684.0,True,43858.0
656,124,87,3598.0,False,697.0,True,43982.0
657,118,238,3598.0,False,484.0,True,44100.0
658,20,241,302.0,True,410.0,False,44120.0
659,85,274,3598.0,False,648.0,False,44205.0
660,125,210,3598.0,False,551.0,True,44330.0
661,121,6,5.0,True,14.0,True,44451.0
662,95,268,1.0,True,18.0,True,44546.0
663,39,124,495.0,True,250.0,True,44585.0
664,6,154,3598.0,False,786.0,False,44591.0
665,2,35,474.0,True,75.0,True,44593.0
666,97,136,24.0,True,31.0,True,44690.0
667,97,142,3598.0,False,1804.0,False,44787.0
668,97,196,71.0,True,83.0,True,44884.0
669,14,124,3598.0,False,290.0,True,44898.0
670,97,2,401.0,True,332.0,True,44995.0
671,104,6,130.0,True,224.0,True,45099.0
672,76,86,744.0,True,295.0,True,45175.0
673,128,240,3598.0,False,382.0,True,45303.0
674,43,38,3598.0,False,343.0,True,45346.0
675,64,298,3598.0,False,255.0,True,45410.0
676,86,83,3598.0,False,390.0,True,45496.0
677,14,85,1.0,True,25.0,True,45510.0
678,37,71,3.0,True,26.0,True,45547.0
679,97,284,149.0,True,230.0,True,45644.0
680,118,226,2607.0,True,419.0,True,45762.0
681,119,79,5.0,True,31.0,True,45881.0
682,9,89,26.0,True,14.0,True,45890.0
683,125,231,2559.0,True,83.0,True,46015.0
684,64,102,3598.0,False,484.0,False,46079.0
685,79,150,1.0,True,1.0,True,46158.0
686,107,12,1.0,True,1.0,True,46265.0
687,67,38,1.0,True,1.0,True,46332.0
688,15,24,66.0,True,44.0,True,46347.0
689,126,22,1.0,True,1.0,True,46473.0
690,33,119,3598.0,False,522.0,True,46506.0
691,67,135,1.0,True,1.0,True,46573.0
692,5,66,1.0,True,1.0,True,46578.0
693,28,255,3598.0,False,1649.0,False,46606.0
694,89,261,1.0,True,1.0,True,46695.0
695,22,243,1.0,True,1.0,True,46717.0
696,16,62,1.0,True,1.0,True,46733.0
697,95,285,1.0,True,2.0,True,46828.0
698,35,10,1.0,True,1.0,True,46863.0
699,24,191,1.0,True,1.0,True,46887.0
700,128,116,3598.0,False,206.0,True,47015.0
701,24,251,1.0,True,1.0,True,47039.0
702,16,233,3598.0,False,1582.0,True,47055.0
703,27,35,230.0,True,239.0,True,47082.0
704,117,183,1.0,True,1.0,True,47199.0
705,129,275,1.0,True,1.0,True,47328.0
706,126,21,1.0,True,1.0,True,47454.0
707,81,115,1.0,True,1.0,True,47535.0
708,61,21,1.0,True,1.0,True,47596.0
709,62,109,1.0,True,1.0,True,47658.0
710,54,250,1.0,True,1.0,True,47712.0
711,68,106,3598.0,False,2377.0,False,47780.0
712,63,263,3598.0,False,1304.0,False,47843.0
713,94,247,1.0,True,1.0,True,47937.0
714,1,167,1.0,True,1.0,True,47938.0
715,55,173,1.0,True,1.0,True,47993.0
716,72,128,1.0,True,1.0,True,48065.0
717,103,163,1.0,True,1.0,True,48168.0
718,84,101,3598.0,False,804.0,False,48252.0
719,60,251,1.0,True,1.0,True,48312.0
720,11,98,1.0,True,1.0,True,48323.0
721,4,155,1.0,True,1.0,True,48327.0
722,99,262,1.0,True,1.0,True,48426.0
723,25,90,35.0,True,86.0,True,48451.0
724,121,6,4.0,True,15.0,True,48572.0
725,18,178,1.0,True,1.0,True,48590.0
726,4,256,1.0,True,1.0,True,48594.0
727,123,153,1.0,True,1.0,True,48717.0
728,126,158,1.0,True,1.0,True,48843.0
729,33,81,1.0,True,1.0,True,48876.0
730,58,234,1.0,True,1.0,True,48934.0
731,5,185,1.0,True,1.0,True,48939.0
732,114,248,1.0,True,1.0,True,49053.0
733,38,242,1.0,True,1.0,True,49091.0
734,123,221,1.0,True,1.0,True,49214.0
735,112,27,501.0,True,216.0,True,49326.0
736,99,127,254.0,True,208.0,True,49425.0
737,96,129,3598.0,False,2163.0,False,49521.0
738,76,38,27.0,True,67.0,True,49597.0
739,71,139,3598.0,False,457.0,False,49668.0
740,8,174,39.0,True,101.0,True,49676.0
741,58,107,307.0,True,81.0,True,49734.0
742,116,111,3.0,True,35.0,True,49850.0
743,5,27,1.0,True,1.0,True,49855.0
744,122,271,1.0,True,1.0,True,49977.0
745,104,41,1.0,True,46.0,True,50081.0
746,127,164,1.0,True,1.0,True,50208.0
747,67,128,1.0,True,1.0,True,50275.0
748,111,112,2229.0,True,1556.0,True,50386.0
749,25,294,1.0,True,1.0,True,50411.0
750,10,57,1.0,True,1.0,True,50421.0
751,96,94,1.0,True,1.0,True,50517.0
752,65,265,59.0,True,71.0,True,50582.0
753,91,135,1.0,True,1.0,True,50673.0
754,27,101,1.0,True,1.0,True,50700.0
755,124,291,129.0,True,230.0,True,50824.0
756,23,53,1.0,True,1.0,True,50847.0
757,96,226,1.0,True,1.0,True,50943.0
758,88,112,1.0,True,1.0,True,51031.0
759,92,39,1.0,True,1.0,True,51123.0
760,72,203,1.0,True,1.0,True,51195.0
761,40,263,3598.0,False,852.0,False,51235.0
762,35,193,1.0,True,1.0,True,51270.0
763,9,234,59.0,True,159.0,True,51279.0
764,55,296,1.0,True,1.0,True,51334.0
765,46,98,1.0,True,1.0,True,51380.0
766,29,136,1.0,True,1.0,True,51409.0
767,60,168,208.0,True,317.0,True,51469.0
768,52,178,1.0,True,1.0,True,51521.0
769,78,241,1.0,True,1.0,True,51599.0
770,113,40,1.0,True,1.0,True,51712.0
771,44,173,1.0,True,1.0,True,51756.0
772,12,290,1.0,True,1.0,True,51768.0
773,11,128,1.0,True,1.0,True,51779.0
774,57,91,1.0,True,1.0,True,51836.0
775,42,133,1.0,True,1.0,True,51878.0
776,109,19,2099.0,True,571.0,True,51987.0
777,124,28,1.0,True,1.0,True,52111.0
778,6,16,1.0,True,1.0,True,52117.0
779,12,211,730.0,True,459.0,True,52129.0
780,90,231,1.0,True,1.0,True,52219.0
781,3,125,882.0,True,469.0,True,52222.0
782,100,51,1.0,True,1.0,True,52322.0
783,19,128,1837.0,True,1490.0,True,52341.0
784,59,265,239.0,True,138.0,True,52400.0
785,71,295,1.0,True,1.0,True,52471.0
786,75,281,3598.0,False,382.0,False,52546.0
787,81,182,1.0,True,6.0,True,52627.0
788,105,90,518.0,True,427.0,True,52732.0
789,79,63,1.0,True,1.0,True,52811.0
790,76,9,1.0,True,1.0,True,52887.0
791,42,262,208.0,True,263.0,True,52929.0
792,10,195,1.0,True,1.0,True,52939.0
793,105,151,1.0,True,1.0,True,53044.0
794,45,97,1.0,True,1.0,True,53089.0
795,6,204,2198.0,True,1277.0,False,53095.0
796,28,52,1.0,True,1.0,True,53123.0
797,110,60,1.0,True,1.0,True,53233.0
798,107,274,1.0,True,1.0,True,53340.0
799,91,110,1.0,True,1.0,True,53431.0
800,93,188,281.0,True,375.0,True,53524.0
801,84,287,3598.0,False,1504.0,False,53608.0
802,60,292,1.0,True,1.0,True,53668.0
