,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
85,38,48,1.0,True,1.0,True,1604.0,-1,0,0,0.0,152,5008.0,5008.0,3404.0,3404.0,0.0,0.0,0.0,0.0
86,10,67,3.0,True,3.0,True,1614.0,-1,0,0,0.0,127,5008.0,5008.0,3394.0,3394.0,0.0,0.0,0.0,0.0
87,39,20,32.0,True,32.0,True,1653.0,-1,0,0,0.0,97,5008.0,5008.0,3355.0,3355.0,0.0,0.0,0.0,0.0
88,2,31,3.0,True,3.0,True,1655.0,-1,0,0,0.0,129,5008.0,5008.0,3353.0,3353.0,0.0,0.0,0.0,0.0
89,26,46,1726.0,True,1726.0,True,1681.0,-1,0,0,0.0,48,5008.0,5008.0,3327.0,3327.0,0.0,0.0,0.0,0.0
90,1,32,1.0,True,1.0,True,1682.0,-1,0,0,0.0,157,5008.0,5008.0,3326.0,3326.0,0.0,0.0,0.0,0.0
91,14,38,1.0,True,1.0,True,1696.0,-1,0,0,0.0,164,5008.0,5008.0,3312.0,3312.0,0.0,0.0,0.0,0.0
92,9,41,1.0,True,1.0,True,1705.0,-1,0,0,0.0,151,5008.0,5008.0,3303.0,3303.0,0.0,0.0,0.0,0.0
93,9,5,1.0,True,1.0,True,1714.0,-1,0,0,0.0,148,5008.0,5008.0,3294.0,3294.0,0.0,0.0,0.0,0.0
94,19,6,1.0,True,1.0,True,1733.0,-1,0,0,0.0,145,5008.0,5008.0,3275.0,3275.0,0.0,0.0,0.0,0.0
95,16,89,1.0,True,1.0,True,1749.0,-1,0,0,0.0,155,5008.0,5008.0,3259.0,3259.0,0.0,0.0,0.0,0.0
96,27,86,1.0,True,1.0,True,1776.0,-1,0,0,0.0,163,5008.0,5008.0,3232.0,3232.0,0.0,0.0,0.0,0.0
97,33,75,7.0,True,7.0,True,1809.0,-1,0,0,0.0,113,5008.0,5008.0,3199.0,3199.0,0.0,0.0,0.0,0.0
98,33,14,70.0,True,70.0,True,1842.0,-1,0,0,0.0,83,5008.0,5008.0,3166.0,3166.0,0.0,0.0,0.0,0.0
99,23,86,1.0,True,1.0,True,1865.0,-1,0,0,0.0,150,5008.0,5008.0,3143.0,3143.0,0.0,0.0,0.0,0.0
100,6,56,17.0,True,17.0,True,1871.0,-1,0,0,0.0,103,5008.0,5008.0,3137.0,3137.0,0.0,0.0,0.0,0.0
101,20,84,1.0,True,1.0,True,1891.0,-1,0,0,0.0,180,5008.0,5008.0,3117.0,3117.0,0.0,0.0,0.0,0.0
102,16,38,1.0,True,1.0,True,1907.0,-1,0,0,0.0,176,5008.0,5008.0,3101.0,3101.0,0.0,0.0,0.0,0.0
103,35,51,1.0,True,1.0,True,1942.0,-1,0,0,0.0,161,5008.0,5008.0,3066.0,3066.0,0.0,0.0,0.0,0.0
104,29,14,35.0,True,35.0,True,1971.0,-1,0,0,0.0,95,5008.0,5008.0,3037.0,3037.0,0.0,0.0,0.0,0.0
105,8,9,24.0,True,24.0,True,1979.0,-1,0,0,0.0,100,5008.0,5008.0,3029.0,3029.0,0.0,0.0,0.0,0.0
106,5,50,1.0,True,1.0,True,1984.0,-1,0,0,0.0,146,5008.0,5008.0,3024.0,3024.0,0.0,0.0,0.0,0.0
107,4,71,70.0,True,70.0,True,1988.0,-1,0,0,0.0,82,5008.0,5008.0,3020.0,3020.0,0.0,0.0,0.0,0.0
108,23,16,3598.0,False,3598.0,False,2011.0,-1,0,0,0.0,19,5008.0,5008.0,2997.0,2997.0,0.0,0.0,0.0,0.0
109,33,27,1.0,True,1.0,True,2044.0,-1,0,0,0.0,177,5008.0,5008.0,2964.0,2964.0,0.0,0.0,0.0,0.0
110,14,83,31.0,True,31.0,True,2058.0,-1,0,0,0.0,98,5008.0,5008.0,2950.0,2950.0,0.0,0.0,0.0,0.0
111,21,17,3598.0,False,3598.0,False,2079.0,-1,0,0,0.0,27,5008.0,5008.0,2929.0,2929.0,0.0,0.0,0.0,0.0
112,2,20,1.0,True,1.0,True,2081.0,-1,0,0,0.0,158,5008.0,5008.0,2927.0,2927.0,0.0,0.0,0.0,0.0
