,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
500,17,84,208.0,True,178.0,True,10125.0,189,11518.0,11518.0,1393.0,1393.0,0.0,0.0,0.0,0.0
495,14,75,595.0,True,178.0,True,9989.0,188,11519.0,11519.0,1530.0,1530.0,0.0,0.0,0.0,0.0
492,23,79,1884.0,True,178.0,True,9922.0,187,11520.0,11520.0,1598.0,1598.0,0.0,0.0,0.0,0.0
490,23,9,191.0,True,178.0,True,9878.0,186,11521.0,11521.0,1643.0,1643.0,0.0,0.0,0.0,0.0
485,15,85,563.0,True,178.0,True,9759.0,185,11522.0,11522.0,1763.0,1763.0,0.0,0.0,0.0,0.0
567,38,13,844.0,True,22.0,True,11522.0,185,11523.0,12367.0,1.0,845.0,0.0,0.0,1.0,1.0
571,7,81,825.0,True,18.0,True,11634.0,223,12368.0,12368.0,734.0,734.0,0.0,0.0,0.0,0.0
581,28,61,143.0,True,18.0,True,11833.0,222,12369.0,12369.0,536.0,536.0,0.0,0.0,0.0,0.0
591,22,80,702.0,True,18.0,True,12035.0,221,12370.0,12370.0,335.0,335.0,0.0,0.0,0.0,0.0
598,34,75,9.0,True,19.0,True,12193.0,220,12371.0,12371.0,178.0,178.0,0.0,0.0,0.0,0.0
582,3,46,3598.0,False,20.0,True,11836.0,219,12372.0,12372.0,536.0,536.0,0.0,0.0,0.0,0.0
592,24,74,3598.0,False,20.0,True,12059.0,218,12373.0,12373.0,314.0,314.0,0.0,0.0,0.0,0.0
572,1,21,3598.0,False,20.0,True,11635.0,217,12374.0,12374.0,739.0,739.0,0.0,0.0,0.0,0.0
602,15,37,19.0,True,22.0,True,12242.0,217,12375.0,12375.0,133.0,133.0,0.0,0.0,0.0,0.0
577,22,48,32.0,True,22.0,True,11754.0,217,12376.0,12376.0,622.0,622.0,0.0,0.0,0.0,0.0
588,4,50,3598.0,False,26.0,True,11962.0,216,12377.0,12377.0,415.0,415.0,0.0,0.0,0.0,0.0
578,7,57,3598.0,False,26.0,True,11761.0,215,12378.0,12378.0,617.0,617.0,0.0,0.0,0.0,0.0
568,37,41,3598.0,False,26.0,True,11559.0,214,12379.0,12379.0,820.0,820.0,0.0,0.0,0.0,0.0
595,24,59,50.0,True,29.0,True,12113.0,213,12380.0,12380.0,267.0,267.0,0.0,0.0,0.0,0.0
587,30,13,505.0,True,44.0,True,11958.0,212,12381.0,12381.0,423.0,423.0,0.0,0.0,0.0,0.0
570,36,20,1017.0,True,70.0,True,11627.0,211,12382.0,12382.0,755.0,755.0,0.0,0.0,0.0,0.0
575,12,21,480.0,True,95.0,True,11694.0,210,12383.0,12383.0,689.0,689.0,0.0,0.0,0.0,0.0
607,22,38,305.0,True,120.0,True,12374.0,209,12384.0,12689.0,10.0,315.0,0.0,0.0,1.0,1.0
612,32,7,19.0,True,22.0,True,12439.0,226,12690.0,12690.0,251.0,251.0,0.0,0.0,0.0,0.0
613,6,82,33.0,True,22.0,True,12445.0,225,12691.0,12691.0,246.0,246.0,0.0,0.0,0.0,0.0
624,27,57,21.0,True,22.0,True,12648.0,224,12692.0,12713.0,44.0,65.0,0.0,0.0,1.0,1.0
621,20,20,17.0,True,22.0,True,12554.0,224,12714.0,12714.0,160.0,160.0,0.0,0.0,0.0,0.0
617,12,39,3598.0,False,61.0,True,12500.0,223,12715.0,12715.0,215.0,215.0,0.0,0.0,0.0,0.0
610,19,79,311.0,True,81.0,True,12405.0,222,12716.0,12716.0,311.0,311.0,0.0,0.0,0.0,0.0
618,1,21,259.0,True,120.0,True,12501.0,221,12717.0,12717.0,216.0,216.0,0.0,0.0,0.0,0.0
611,2,35,126.0,True,121.0,True,12407.0,220,12718.0,12718.0,311.0,311.0,0.0,0.0,0.0,0.0
622,38,27,108.0,True,124.0,True,12592.0,219,12719.0,12719.0,127.0,127.0,0.0,0.0,0.0,0.0
573,36,33,168.0,True,141.0,True,11671.0,218,12720.0,12720.0,1049.0,1049.0,0.0,0.0,0.0,0.0
579,31,51,60.0,True,157.0,True,11792.0,217,12721.0,12721.0,929.0,929.0,0.0,0.0,0.0,0.0
628,8,26,31.0,True,64.0,True,12721.0,217,12722.0,12753.0,1.0,32.0,0.0,0.0,1.0,1.0
630,24,28,20.0,True,157.0,True,12748.0,218,12754.0,12774.0,6.0,26.0,0.0,0.0,1.0,1.0
631,15,87,64.0,True,63.0,True,12763.0,218,12775.0,12839.0,12.0,76.0,0.0,0.0,1.0,1.0
632,18,22,2.0,True,2.0,True,12781.0,221,12840.0,12840.0,59.0,59.0,0.0,0.0,0.0,0.0
634,32,88,1.0,True,5.0,True,12816.0,220,12841.0,12842.0,25.0,26.0,0.0,0.0,1.0,1.0
633,3,14,43.0,True,18.0,True,12784.0,219,12843.0,12843.0,59.0,59.0,0.0,0.0,0.0,0.0
584,32,50,1553.0,True,159.0,True,11893.0,218,12844.0,12844.0,951.0,951.0,0.0,0.0,0.0,0.0
574,11,71,3598.0,False,159.0,True,11682.0,217,12845.0,12845.0,1163.0,1163.0,0.0,0.0,0.0,0.0
636,13,7,139.0,True,76.0,True,12845.0,217,12846.0,12985.0,1.0,140.0,0.0,0.0,1.0,1.0
641,25,87,93.0,True,18.0,True,12928.0,224,12986.0,13079.0,58.0,151.0,0.0,0.0,1.0,1.0
648,32,52,2.0,True,2.0,True,13059.0,227,13080.0,13082.0,21.0,23.0,0.0,0.0,1.0,1.0
643,11,8,31.0,True,22.0,True,12975.0,226,13083.0,13083.0,108.0,108.0,0.0,0.0,0.0,0.0
640,3,72,65.0,True,39.0,True,12903.0,225,13084.0,13084.0,181.0,181.0,0.0,0.0,0.0,0.0
645,4,80,41.0,True,44.0,True,12989.0,224,13085.0,13085.0,96.0,96.0,0.0,0.0,0.0,0.0
637,23,5,41.0,True,44.0,True,12868.0,223,13086.0,13086.0,218.0,218.0,0.0,0.0,0.0,0.0
647,2,38,75.0,True,63.0,True,13027.0,222,13087.0,13087.0,60.0,60.0,0.0,0.0,0.0,0.0
639,1,75,43.0,True,63.0,True,12900.0,221,13088.0,13088.0,188.0,188.0,0.0,0.0,0.0,0.0
644,10,8,85.0,True,76.0,True,12985.0,220,13089.0,13089.0,104.0,104.0,0.0,0.0,0.0,0.0
642,36,38,159.0,True,163.0,True,12964.0,219,13090.0,13090.0,126.0,126.0,0.0,0.0,0.0,0.0
635,16,54,270.0,True,177.0,True,12832.0,218,13091.0,13091.0,259.0,259.0,0.0,0.0,0.0,0.0
393,14,51,10.0,True,181.0,True,8033.0,217,13092.0,13092.0,5059.0,5059.0,0.0,0.0,0.0,0.0
381,11,53,11.0,True,181.0,True,7745.0,216,13093.0,13093.0,5348.0,5348.0,0.0,0.0,0.0,0.0
589,37,63,139.0,True,187.0,True,11999.0,215,13094.0,13094.0,1095.0,1095.0,0.0,0.0,0.0,0.0
609,11,14,159.0,True,188.0,True,12386.0,214,13095.0,13095.0,709.0,709.0,0.0,0.0,0.0,0.0
649,36,3,81.0,True,18.0,True,13095.0,214,13096.0,13177.0,1.0,82.0,0.0,0.0,1.0,1.0
650,21,19,1.0,True,5.0,True,13116.0,216,13178.0,13178.0,62.0,62.0,0.0,0.0,0.0,0.0
652,16,45,74.0,True,34.0,True,13159.0,215,13179.0,13253.0,20.0,94.0,0.0,0.0,1.0,1.0
653,27,17,81.0,True,117.0,True,13186.0,218,13254.0,13254.0,68.0,68.0,0.0,0.0,0.0,0.0
440,1,22,173.0,True,197.0,True,8925.0,217,13255.0,13255.0,4330.0,4330.0,0.0,0.0,0.0,0.0
493,27,75,211.0,True,212.0,True,9949.0,216,13256.0,13256.0,3307.0,3307.0,0.0,0.0,0.0,0.0
601,17,62,240.0,True,213.0,True,12227.0,215,13257.0,13257.0,1030.0,1030.0,0.0,0.0,0.0,0.0
384,33,36,1941.0,True,226.0,True,7842.0,214,13258.0,13258.0,5416.0,5416.0,0.0,0.0,0.0,0.0
488,22,44,365.0,True,232.0,True,9853.0,213,13259.0,13259.0,3406.0,3406.0,0.0,0.0,0.0,0.0
