,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
317,5,47,3598.0,False,1274.0,False,6289.0,0,143,20588.0,20588.0,14299.0,14299.0,0.0,0.0,0.0,0.0
795,1,44,2198.0,True,1277.0,False,15965.0,0,142,20589.0,20589.0,4624.0,4624.0,0.0,0.0,0.0,0.0
712,38,51,3598.0,False,1304.0,False,14236.0,0,141,20590.0,20590.0,6354.0,6354.0,0.0,0.0,0.0,0.0
447,6,33,3598.0,False,1307.0,False,9007.0,0,140,20591.0,20591.0,11584.0,11584.0,0.0,0.0,0.0,0.0
445,13,14,3598.0,False,1313.0,False,8997.0,0,139,20592.0,20592.0,11595.0,11595.0,0.0,0.0,0.0,0.0
1011,1,82,3598.0,False,1316.0,False,20094.0,0,138,20593.0,20593.0,499.0,499.0,0.0,0.0,0.0,0.0
438,25,71,3007.0,True,1316.0,True,8887.0,0,137,20594.0,20594.0,11707.0,11707.0,0.0,0.0,0.0,0.0
1023,21,68,33.0,True,1319.0,False,20295.0,0,136,20595.0,20595.0,300.0,300.0,0.0,0.0,0.0,0.0
310,12,43,3598.0,False,1322.0,False,6141.0,0,136,20596.0,20596.0,14455.0,14455.0,0.0,0.0,0.0,0.0
837,23,58,3598.0,False,1322.0,False,16715.0,0,135,20597.0,20597.0,3882.0,3882.0,0.0,0.0,0.0,0.0
546,29,8,3598.0,False,1328.0,False,11064.0,0,134,20598.0,20598.0,9534.0,9534.0,0.0,0.0,0.0,0.0
527,2,48,3598.0,False,1331.0,False,10661.0,0,133,20599.0,20599.0,9938.0,9938.0,0.0,0.0,0.0,0.0
508,18,23,3598.0,False,1331.0,False,10270.0,0,132,20600.0,20600.0,10330.0,10330.0,0.0,0.0,0.0,0.0
608,1,59,1416.0,True,1337.0,True,12375.0,0,131,20601.0,20601.0,8226.0,8226.0,0.0,0.0,0.0,0.0
619,27,37,2005.0,True,1410.0,True,12528.0,0,130,20602.0,20602.0,8074.0,8074.0,0.0,0.0,0.0,0.0
332,30,49,3598.0,False,1416.0,False,6617.0,0,129,20603.0,20603.0,13986.0,13986.0,0.0,0.0,0.0,0.0
852,25,46,3598.0,False,1429.0,False,17019.0,0,128,20604.0,20604.0,3585.0,3585.0,0.0,0.0,0.0,0.0
911,15,18,3598.0,False,1433.0,True,18042.0,0,127,20605.0,20605.0,2563.0,2563.0,0.0,0.0,0.0,0.0
295,39,7,1262.0,True,1459.0,True,5796.0,0,126,20606.0,20606.0,14810.0,14810.0,0.0,0.0,0.0,0.0
514,24,26,3598.0,False,1473.0,True,10394.0,0,125,20607.0,20607.0,10213.0,10213.0,0.0,0.0,0.0,0.0
620,6,72,1387.0,True,1486.0,True,12534.0,0,124,20608.0,20608.0,8074.0,8074.0,0.0,0.0,0.0,0.0
783,31,42,1837.0,True,1490.0,True,15700.0,0,123,20609.0,20609.0,4909.0,4909.0,0.0,0.0,0.0,0.0
801,19,63,3598.0,False,1504.0,False,16085.0,0,122,20610.0,20610.0,4525.0,4525.0,0.0,0.0,0.0,0.0
476,4,77,3598.0,False,1514.0,False,9601.0,0,121,20611.0,20611.0,11010.0,11010.0,0.0,0.0,0.0,0.0
543,13,38,3598.0,False,1525.0,False,10994.0,0,120,20612.0,20612.0,9618.0,9618.0,0.0,0.0,0.0,0.0
290,26,44,1459.0,True,1525.0,True,5668.0,0,119,20613.0,20613.0,14945.0,14945.0,0.0,0.0,0.0,0.0
748,27,85,2229.0,True,1556.0,True,14985.0,0,118,20614.0,20614.0,5629.0,5629.0,0.0,0.0,0.0,0.0
457,4,87,3598.0,False,1571.0,False,9188.0,0,117,20615.0,20615.0,11427.0,11427.0,0.0,0.0,0.0,0.0
702,7,71,3598.0,False,1582.0,True,14044.0,0,116,20616.0,20616.0,6572.0,6572.0,0.0,0.0,0.0,0.0
625,30,69,1521.0,True,1604.0,True,12678.0,0,115,20617.0,20617.0,7939.0,7939.0,0.0,0.0,0.0,0.0
280,5,66,3598.0,False,1607.0,False,5464.0,0,114,20618.0,20618.0,15154.0,15154.0,0.0,0.0,0.0,0.0
1035,36,79,3598.0,False,1626.0,False,20501.0,0,113,20619.0,20619.0,118.0,118.0,0.0,0.0,0.0,0.0
217,7,42,3598.0,False,1641.0,False,4202.0,0,112,20620.0,20620.0,16418.0,16418.0,0.0,0.0,0.0,0.0
478,22,50,3598.0,False,1649.0,False,9636.0,0,111,20621.0,20621.0,10985.0,10985.0,0.0,0.0,0.0,0.0
693,30,55,3598.0,False,1649.0,False,13897.0,0,110,20622.0,20622.0,6725.0,6725.0,0.0,0.0,0.0,0.0
311,16,9,3598.0,False,1649.0,False,6157.0,0,109,20623.0,20623.0,14466.0,14466.0,0.0,0.0,0.0,0.0
211,9,38,848.0,True,1649.0,False,4091.0,0,108,20624.0,20624.0,16533.0,16533.0,0.0,0.0,0.0,0.0
270,19,3,3598.0,False,1652.0,True,5296.0,0,107,20625.0,20625.0,15329.0,15329.0,0.0,0.0,0.0,0.0
320,2,36,56.0,True,1656.0,False,6345.0,0,106,20626.0,20626.0,14281.0,14281.0,0.0,0.0,0.0,0.0
886,26,70,3598.0,False,1668.0,False,17647.0,0,105,20627.0,20627.0,2980.0,2980.0,0.0,0.0,0.0,0.0
