,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime
50,13,1,1.0,True,1.0,True,1002.0
51,23,35,1.0,True,6.0,True,1025.0
52,13,54,1.0,True,40.0,True,1038.0
53,19,11,1.0,True,70.0,True,1057.0
54,19,71,1.0,True,24.0,True,1076.0
55,24,32,1.0,True,1.0,True,1100.0
56,22,48,286.0,True,42.0,True,1122.0
57,8,62,1.0,True,106.0,True,1130.0
58,18,68,1.0,True,1.0,True,1148.0
59,1,13,1.0,True,1.0,True,1149.0
60,27,58,1.0,True,1.0,True,1176.0
61,15,56,1.0,True,1.0,True,1191.0
62,27,11,3598.0,False,1714.0,False,1218.0
63,31,5,3.0,True,1334.0,False,1249.0
64,36,62,7.0,True,50.0,True,1285.0
65,33,74,42.0,True,42.0,True,1318.0
66,4,45,6.0,True,32.0,True,1322.0
67,1,29,11.0,True,133.0,True,1323.0
68,7,76,1507.0,True,272.0,True,1330.0
69,3,59,22.0,True,58.0,True,1333.0
70,38,6,37.0,True,495.0,True,1371.0
71,9,8,5.0,True,13.0,True,1380.0
72,23,32,3598.0,False,1672.0,False,1403.0
73,22,6,1.0,True,12.0,True,1425.0
74,2,64,3.0,True,5.0,True,1427.0
75,33,57,14.0,True,4.0,True,1460.0
76,6,70,36.0,True,18.0,True,1466.0
77,21,43,62.0,True,36.0,True,1487.0
78,8,12,2.0,True,75.0,True,1495.0
79,6,20,5.0,True,31.0,True,1501.0
80,19,31,4.0,True,57.0,True,1520.0
81,9,77,10.0,True,108.0,True,1529.0
82,12,61,3598.0,False,1117.0,False,1541.0
83,19,3,85.0,True,91.0,True,1560.0
84,6,12,154.0,True,141.0,True,1566.0
85,38,48,1.0,True,56.0,True,1604.0
86,10,67,3.0,True,77.0,True,1614.0
87,39,20,32.0,True,22.0,True,1653.0
88,2,31,3.0,True,33.0,True,1655.0
89,26,46,1726.0,True,1019.0,True,1681.0
90,1,32,1.0,True,1.0,True,1682.0
91,14,38,1.0,True,1.0,True,1696.0
92,9,41,1.0,True,1.0,True,1705.0
93,9,5,1.0,True,1.0,True,1714.0
94,19,6,1.0,True,9.0,True,1733.0
95,16,89,1.0,True,163.0,False,1749.0
96,27,86,1.0,True,107.0,True,1776.0
97,33,75,7.0,True,33.0,True,1809.0
98,33,14,70.0,True,39.0,True,1842.0
99,23,86,1.0,True,1.0,True,1865.0
100,6,56,17.0,True,168.0,True,1871.0
101,20,84,1.0,True,1.0,True,1891.0
102,16,38,1.0,True,1.0,True,1907.0
103,35,51,1.0,True,1.0,True,1942.0
104,29,14,35.0,True,73.0,True,1971.0
105,8,9,24.0,True,4.0,True,1979.0
106,5,50,1.0,True,8.0,True,1984.0
107,4,71,70.0,True,326.0,True,1988.0
108,23,16,3598.0,False,1010.0,False,2011.0
109,33,27,1.0,True,1.0,True,2044.0
110,14,83,31.0,True,148.0,True,2058.0
111,21,17,3598.0,False,3444.0,False,2079.0
112,2,20,1.0,True,192.0,False,2081.0
113,26,74,1.0,True,166.0,False,2107.0
114,6,35,1.0,True,722.0,False,2113.0
115,3,26,1.0,True,213.0,False,2116.0
116,20,30,1.0,True,1.0,True,2136.0
117,25,7,3598.0,False,600.0,True,2161.0
118,36,21,1.0,True,1.0,True,2197.0
119,6,89,1.0,True,5.0,True,2203.0
120,25,21,1.0,True,6.0,True,2228.0
121,15,33,1.0,True,1.0,True,2243.0
122,20,74,7.0,True,10.0,True,2263.0
123,25,36,3.0,True,7.0,True,2288.0
124,31,58,1493.0,True,78.0,True,2319.0
125,13,64,3598.0,False,2038.0,False,2332.0
126,12,45,4.0,True,18.0,True,2344.0
127,37,70,3598.0,False,1504.0,False,2381.0
128,26,87,1.0,True,4.0,True,2407.0
129,26,30,1.0,True,4.0,True,2433.0
130,33,43,1.0,True,2.0,True,2466.0
131,34,41,1.0,True,2.0,True,2500.0
132,29,58,52.0,True,464.0,True,2529.0
133,7,49,235.0,True,166.0,True,2536.0
134,33,68,6.0,True,7.0,True,2569.0
135,14,64,2.0,True,2.0,True,2583.0
136,38,12,310.0,True,786.0,True,2621.0
137,24,22,1.0,True,6.0,True,2645.0
138,13,19,2.0,True,6.0,True,2658.0
139,19,85,2.0,True,6.0,True,2677.0
140,30,39,1017.0,True,297.0,True,2707.0
141,2,69,2577.0,True,8.0,True,2709.0
142,26,48,3.0,True,2.0,True,2735.0
143,1,23,99.0,True,29.0,True,2736.0
144,27,24,1.0,True,12.0,True,2763.0
145,13,48,132.0,True,5.0,True,2776.0
146,27,39,45.0,True,5.0,True,2803.0
147,24,12,90.0,True,116.0,True,2827.0
148,32,83,3598.0,False,2377.0,False,2859.0
149,14,21,1.0,True,14.0,True,2873.0
150,6,24,1469.0,True,107.0,True,2879.0
151,1,12,2637.0,True,41.0,True,2880.0
152,11,50,1.0,True,4.0,True,2891.0
153,32,19,244.0,True,4.0,True,2923.0
154,3,2,10.0,True,4.0,True,2926.0
155,20,16,2799.0,True,2793.0,True,2946.0
156,16,32,2.0,True,7.0,True,2962.0
157,35,68,657.0,True,7.0,True,2997.0
158,18,28,503.0,True,7.0,True,3015.0
159,13,11,3170.0,True,955.0,True,3028.0
160,15,89,22.0,True,4.0,True,3043.0
161,1,75,3598.0,False,2852.0,False,3044.0
162,28,71,1.0,True,12.0,True,3072.0
163,4,81,8.0,True,3.0,True,3076.0
164,18,62,2.0,True,7.0,True,3094.0
165,26,68,3373.0,True,7.0,True,3120.0
166,11,86,211.0,True,7.0,True,3131.0
167,35,61,1582.0,True,78.0,True,3166.0
168,17,7,2.0,True,7.0,True,3183.0
169,13,82,2518.0,True,7.0,True,3196.0
170,15,50,191.0,True,7.0,True,3211.0
171,23,88,1.0,True,83.0,False,3234.0
172,10,54,25.0,True,5.0,True,3244.0
173,29,57,244.0,True,168.0,True,3273.0
174,33,63,260.0,True,40.0,True,3306.0
175,17,21,43.0,True,4.0,True,3323.0
176,8,86,2.0,True,97.0,True,3331.0
177,26,87,67.0,True,97.0,True,3357.0
178,14,13,987.0,True,97.0,True,3371.0
179,38,26,8.0,True,609.0,True,3409.0
180,35,87,3098.0,True,302.0,True,3444.0
181,6,50,3598.0,False,2787.0,False,3450.0
182,37,38,504.0,True,177.0,True,3487.0
183,7,40,3598.0,False,2852.0,False,3494.0
184,9,31,1695.0,True,15.0,True,3503.0
185,39,4,1.0,True,1.0,True,3542.0
186,34,38,1.0,True,1.0,True,3576.0
187,34,34,1.0,True,1.0,True,3610.0
188,31,21,3598.0,False,412.0,False,3641.0
189,1,25,3598.0,False,1043.0,True,3642.0
190,14,33,47.0,True,233.0,True,3656.0
191,33,72,151.0,True,11.0,True,3689.0
192,22,33,5.0,True,375.0,False,3711.0
193,14,3,5.0,True,830.0,False,3725.0
194,18,50,33.0,True,335.0,True,3743.0
195,22,72,4.0,True,3.0,True,3765.0
196,14,49,1.0,True,134.0,True,3779.0
197,35,79,1.0,True,134.0,True,3814.0
198,19,89,3598.0,False,12.0,True,3833.0
199,16,85,3598.0,False,17.0,True,3849.0
200,14,51,3.0,True,27.0,True,3863.0
201,25,57,2.0,True,26.0,True,3888.0
202,16,31,11.0,True,236.0,True,3904.0
203,37,71,12.0,True,283.0,True,3941.0
204,15,21,4.0,True,2203.0,True,3956.0
205,19,72,36.0,True,81.0,True,3975.0
206,24,89,3598.0,False,408.0,False,3999.0
207,35,4,3598.0,False,339.0,False,4034.0
208,26,31,3598.0,False,2129.0,False,4060.0
209,4,22,3598.0,False,408.0,False,4064.0
210,18,48,987.0,True,70.0,True,4082.0
211,9,38,848.0,True,361.0,False,4091.0
212,15,86,3289.0,True,2129.0,False,4106.0
213,9,67,3598.0,False,361.0,False,4115.0
214,33,13,3598.0,False,2129.0,False,4148.0
215,17,58,2281.0,True,31.0,True,4165.0
216,30,78,92.0,True,79.0,True,4195.0
217,7,42,3598.0,False,1884.0,False,4202.0
218,8,26,3508.0,True,75.0,True,4210.0
219,35,31,253.0,True,173.0,True,4245.0
220,24,7,1.0,True,1.0,True,4269.0
221,18,64,3598.0,False,16.0,True,4287.0
222,28,23,10.0,True,3.0,True,4315.0
223,8,89,3598.0,False,2405.0,False,4323.0
224,12,2,1.0,True,3.0,True,4335.0
225,39,66,3598.0,False,3312.0,False,4374.0
226,4,43,3598.0,False,3312.0,False,4378.0
227,30,70,290.0,True,246.0,True,4408.0
228,3,62,1707.0,True,275.0,True,4411.0
229,27,43,3598.0,False,2852.0,False,4438.0
230,31,30,10.0,True,797.0,True,4469.0
231,20,48,2.0,True,4.0,True,4489.0
232,38,29,3598.0,False,3119.0,True,4527.0
233,26,31,59.0,True,93.0,True,4553.0
234,15,50,3598.0,False,2000.0,False,4568.0
235,17,40,70.0,True,1546.0,True,4585.0
236,17,13,490.0,True,497.0,True,4602.0
237,4,49,3598.0,False,1331.0,False,4606.0
238,33,84,18.0,True,32.0,True,4639.0
239,33,87,174.0,True,192.0,True,4672.0
240,17,71,72.0,True,180.0,True,4689.0
241,39,83,3598.0,False,3397.0,False,4728.0
242,18,20,2.0,True,18.0,True,4746.0
243,5,4,4.0,True,110.0,True,4751.0
244,15,51,3598.0,False,1423.0,False,4766.0
245,34,74,94.0,True,116.0,True,4800.0
246,22,39,3598.0,False,558.0,False,4822.0
247,34,58,61.0,True,39.0,True,4856.0
248,39,63,1767.0,True,164.0,True,4895.0
249,6,69,3598.0,False,3581.0,False,4901.0
250,20,58,6.0,True,6.0,True,4921.0
251,6,25,3598.0,False,3581.0,False,4927.0
252,25,67,3598.0,False,3207.0,False,4952.0
253,35,51,109.0,True,44.0,True,4987.0
254,20,66,3598.0,False,3590.0,False,5007.0
255,38,58,3598.0,False,3590.0,False,5045.0
256,4,30,187.0,True,120.0,True,5049.0
257,1,86,3598.0,False,3590.0,False,5050.0
258,24,1,3598.0,False,339.0,True,5074.0
259,28,35,3598.0,False,3590.0,False,5102.0
260,14,69,3598.0,False,3590.0,False,5116.0
261,29,64,1.0,True,282.0,False,5145.0
262,33,4,1.0,True,17.0,True,5178.0
263,1,9,1.0,True,13.0,True,5179.0
264,11,24,25.0,True,44.0,True,5190.0
265,33,80,1.0,True,6.0,True,5223.0
266,35,2,1.0,True,1.0,True,5258.0
267,8,44,40.0,True,123.0,True,5266.0
268,1,47,17.0,True,148.0,True,5267.0
269,10,56,1.0,True,3.0,True,5277.0
270,19,3,3598.0,False,183.0,True,5296.0
271,27,50,3105.0,True,159.0,True,5323.0
272,28,82,37.0,True,95.0,True,5351.0
273,10,20,3598.0,False,3163.0,False,5361.0
274,35,46,118.0,True,22.0,True,5396.0
275,13,57,3598.0,False,26.0,True,5409.0
276,19,4,420.0,True,187.0,True,5428.0
277,17,23,3598.0,False,1959.0,False,5445.0
278,10,10,156.0,True,18.0,True,5455.0
279,4,7,3598.0,False,20.0,True,5459.0
280,5,66,3598.0,False,3304.0,False,5464.0
281,10,17,3598.0,False,541.0,True,5474.0
282,23,15,39.0,True,14.0,True,5497.0
283,16,5,22.0,True,23.0,True,5513.0
284,32,76,1.0,True,294.0,False,5545.0
285,10,34,528.0,True,354.0,True,5555.0
286,28,62,3598.0,False,2383.0,False,5583.0
287,8,40,3598.0,False,1928.0,False,5591.0
288,19,36,3598.0,False,1626.0,True,5610.0
289,32,7,246.0,True,120.0,True,5642.0
290,26,44,1459.0,True,654.0,True,5668.0
291,33,67,128.0,True,188.0,True,5701.0
292,39,28,91.0,True,81.0,True,5740.0
293,9,88,251.0,True,168.0,True,5749.0
294,8,20,40.0,True,22.0,True,5757.0
295,39,7,1262.0,True,1248.0,True,5796.0
296,9,57,3598.0,False,112.0,True,5805.0
297,38,57,3598.0,False,2799.0,False,5843.0
298,15,42,48.0,True,43.0,True,5858.0
299,21,32,2.0,True,29.0,True,5879.0
300,13,65,54.0,True,39.0,True,5892.0
301,14,18,1459.0,True,272.0,True,5906.0
302,36,75,1368.0,True,1248.0,True,5942.0
303,32,69,43.0,True,495.0,True,5974.0
304,24,78,157.0,True,42.0,True,5998.0
305,21,58,3598.0,False,2667.0,False,6019.0
306,39,66,42.0,True,35.0,True,6058.0
307,33,75,305.0,True,173.0,True,6091.0
308,18,78,555.0,True,107.0,True,6109.0
309,20,89,83.0,True,36.0,True,6129.0
310,12,43,3598.0,False,1031.0,False,6141.0
311,16,9,3598.0,False,35.0,False,6157.0
312,19,88,2.0,True,13.0,True,6176.0
313,33,77,3598.0,False,1.0,True,6209.0
314,38,58,5.0,True,31.0,True,6247.0
315,7,52,6.0,True,57.0,True,6254.0
316,30,85,9.0,True,108.0,True,6284.0
317,5,47,3598.0,False,2787.0,False,6289.0
318,33,36,35.0,True,177.0,True,6322.0
319,21,41,3598.0,False,945.0,False,6343.0
320,2,36,56.0,True,58.0,True,6345.0
321,22,48,3598.0,False,2852.0,False,6367.0
322,9,53,3598.0,False,3312.0,False,6376.0
323,10,86,3598.0,False,3312.0,False,6386.0
324,25,57,54.0,True,26.0,True,6411.0
325,16,73,79.0,True,141.0,True,6427.0
326,35,55,138.0,True,1493.0,True,6462.0
327,20,41,16.0,True,32.0,True,6482.0
328,39,51,3598.0,False,1331.0,False,6521.0
329,14,2,40.0,True,63.0,True,6535.0
330,23,21,3598.0,False,1003.0,False,6558.0
331,29,50,70.0,True,1546.0,True,6587.0
332,30,49,3598.0,False,2000.0,False,6617.0
333,3,48,42.0,True,93.0,True,6620.0
334,13,88,2643.0,True,3119.0,True,6633.0
335,18,84,3598.0,False,2852.0,False,6651.0
336,32,60,8.0,True,78.0,True,6683.0
337,25,83,342.0,True,246.0,True,6708.0
338,22,9,3598.0,False,3397.0,False,6730.0
339,13,6,35.0,True,192.0,True,6743.0
340,39,84,7.0,True,130.0,True,6782.0
341,25,52,3598.0,False,1331.0,False,6807.0
342,20,65,443.0,True,426.0,True,6827.0
343,38,2,850.0,True,497.0,True,6865.0
344,39,46,97.0,True,1546.0,True,6904.0
345,31,53,3000.0,True,994.0,True,6935.0
346,14,89,60.0,True,93.0,True,6949.0
347,6,17,2885.0,True,3119.0,True,6955.0
348,3,10,3598.0,False,2852.0,False,6958.0
349,31,86,1564.0,True,275.0,True,6989.0
350,14,71,536.0,True,246.0,True,7003.0
351,30,62,3598.0,False,3397.0,False,7033.0
352,39,3,119.0,True,192.0,True,7072.0
353,15,29,19.0,True,32.0,True,7087.0
354,32,2,111.0,True,3484.0,False,7119.0
355,22,16,364.0,True,426.0,True,7141.0
356,17,12,266.0,True,497.0,True,7158.0
357,14,8,91.0,True,1546.0,True,7172.0
358,35,49,3598.0,False,2000.0,False,7207.0
359,32,36,60.0,True,93.0,True,7239.0
360,15,56,2281.0,True,3119.0,True,7254.0
361,32,52,477.0,True,308.0,True,7286.0
362,12,37,888.0,True,275.0,True,7298.0
363,23,16,345.0,True,246.0,True,7321.0
364,24,88,3598.0,False,1722.0,False,7345.0
365,3,28,35.0,True,192.0,True,7348.0
366,12,81,613.0,True,68.0,True,7360.0
367,37,21,122.0,True,150.0,False,7397.0
368,34,26,3598.0,False,139.0,True,7431.0
369,20,1,4.0,True,181.0,True,7451.0
370,37,59,3598.0,False,619.0,False,7488.0
371,4,80,2.0,True,220.0,True,7492.0
372,29,66,172.0,True,163.0,True,7521.0
373,34,4,3598.0,False,416.0,False,7555.0
374,19,18,3.0,True,35.0,True,7574.0
375,20,73,354.0,True,305.0,True,7594.0
376,39,60,93.0,True,104.0,True,7633.0
377,14,2,2.0,True,13.0,True,7647.0
378,36,72,8.0,True,12.0,True,7683.0
379,25,51,374.0,True,150.0,False,7708.0
380,26,18,3598.0,False,139.0,True,7734.0
381,11,53,11.0,True,181.0,True,7745.0
382,29,39,3598.0,False,1322.0,False,7774.0
383,35,87,1812.0,True,1436.0,True,7809.0
384,33,36,1941.0,True,226.0,True,7842.0
385,21,84,3598.0,False,416.0,False,7863.0
386,11,75,7.0,True,35.0,True,7874.0
387,38,17,14.0,True,71.0,True,7912.0
388,10,39,48.0,True,121.0,True,7922.0
389,35,13,2450.0,True,78.0,True,7957.0
390,28,32,8.0,True,12.0,True,7985.0
391,20,58,470.0,True,150.0,False,8005.0
392,14,83,3598.0,False,139.0,True,8019.0
393,14,51,10.0,True,181.0,True,8033.0
394,16,53,4.0,True,811.0,False,8049.0
395,5,74,161.0,True,124.0,True,8054.0
396,22,80,9.0,True,6.0,True,8076.0
397,29,6,3598.0,False,416.0,False,8105.0
398,36,88,19.0,True,49.0,True,8141.0
399,7,85,15.0,True,71.0,True,8148.0
400,22,53,23.0,True,104.0,True,8170.0
401,18,21,1754.0,True,164.0,True,8188.0
402,10,65,3598.0,False,3590.0,False,8198.0
403,33,16,3598.0,False,3590.0,False,8231.0
404,8,22,3598.0,False,3590.0,False,8239.0
405,2,8,840.0,True,804.0,True,8241.0
406,21,20,3598.0,False,3590.0,False,8262.0
407,21,34,506.0,True,44.0,True,8283.0
408,10,7,3598.0,False,3590.0,False,8293.0
409,19,87,3598.0,False,3590.0,False,8312.0
410,25,70,596.0,True,432.0,True,8337.0
411,23,1,3598.0,False,3581.0,False,8360.0
412,3,34,3598.0,False,3581.0,False,8363.0
413,1,51,3598.0,False,3581.0,False,8364.0
414,17,87,3598.0,False,3590.0,False,8381.0
415,32,81,3598.0,False,3590.0,False,8413.0
416,33,6,3598.0,False,3590.0,False,8446.0
417,3,57,3598.0,False,2234.0,False,8449.0
418,9,9,3598.0,False,3590.0,False,8458.0
419,28,47,123.0,True,688.0,True,8486.0
420,21,15,3598.0,False,3590.0,False,8507.0
421,14,27,3598.0,False,3590.0,False,8521.0
422,6,21,3598.0,False,3581.0,False,8527.0
423,29,10,3598.0,False,54.0,True,8556.0
424,23,25,3598.0,False,3581.0,False,8579.0
425,14,38,3598.0,False,3581.0,False,8593.0
426,38,52,3598.0,False,3590.0,False,8631.0
427,12,45,3598.0,False,3590.0,False,8643.0
428,16,36,3598.0,False,3590.0,False,8659.0
429,20,84,3598.0,False,3590.0,False,8679.0
430,34,86,3598.0,False,3590.0,False,8713.0
431,11,74,297.0,True,39.0,True,8724.0
432,25,83,3598.0,False,3590.0,False,8749.0
433,26,71,3598.0,False,3590.0,False,8775.0
434,26,77,3598.0,False,3581.0,False,8801.0
435,20,20,3598.0,False,3581.0,False,8821.0
436,2,22,3598.0,False,1850.0,False,8823.0
437,39,63,3598.0,False,3581.0,False,8862.0
438,25,71,3007.0,True,994.0,True,8887.0
439,37,32,52.0,True,75.0,True,8924.0
440,1,22,173.0,True,197.0,True,8925.0
441,16,40,3598.0,False,1265.0,False,8941.0
442,16,78,3598.0,False,558.0,False,8957.0
443,25,6,3598.0,False,1094.0,False,8982.0
444,2,53,3412.0,True,1423.0,False,8984.0
445,13,14,3598.0,False,1265.0,False,8997.0
446,4,20,3598.0,False,558.0,False,9001.0
447,6,33,3598.0,False,1094.0,False,9007.0
448,23,31,2265.0,True,1423.0,False,9030.0
449,36,77,3598.0,False,1265.0,False,9066.0
450,11,66,3598.0,False,558.0,False,9077.0
451,26,48,3598.0,False,1094.0,False,9103.0
452,3,34,185.0,True,159.0,True,9106.0
453,30,87,3.0,True,25.0,True,9136.0
454,16,66,3598.0,False,3207.0,False,9152.0
455,1,23,3598.0,False,1089.0,False,9153.0
456,31,64,3598.0,False,2260.0,False,9184.0
457,4,87,3598.0,False,1871.0,False,9188.0
458,38,69,3598.0,False,2799.0,False,9226.0
459,31,57,29.0,True,95.0,True,9257.0
460,14,20,23.0,True,54.0,False,9271.0
461,3,85,23.0,True,10.0,True,9274.0
462,36,57,2033.0,True,107.0,True,9310.0
463,3,49,3598.0,False,1089.0,False,9313.0
464,5,87,3598.0,False,2260.0,False,9318.0
465,26,7,2832.0,True,1871.0,False,9344.0
466,38,52,3598.0,False,2799.0,False,9382.0
467,27,60,3598.0,False,3163.0,False,9409.0
468,6,70,3598.0,False,484.0,False,9415.0
469,38,70,16.0,True,402.0,True,9453.0
470,20,47,1982.0,True,1812.0,True,9473.0
471,15,13,36.0,True,18.0,True,9488.0
472,36,38,34.0,True,35.0,True,9524.0
473,37,73,3156.0,True,1871.0,False,9561.0
474,22,7,129.0,True,527.0,False,9583.0
475,14,63,3598.0,False,3163.0,False,9597.0
476,4,77,3598.0,False,1031.0,False,9601.0
477,13,10,23.0,True,72.0,True,9614.0
478,22,50,3598.0,False,3397.0,False,9636.0
479,21,79,136.0,True,148.0,True,9657.0
480,23,3,12.0,True,730.0,True,9680.0
481,22,79,3598.0,False,2038.0,False,9702.0
482,7,51,2878.0,True,1295.0,True,9709.0
483,12,73,2667.0,True,109.0,True,9721.0
484,23,2,173.0,True,158.0,True,9744.0
485,15,85,563.0,True,178.0,True,9759.0
486,38,42,174.0,True,270.0,True,9797.0
487,34,63,212.0,True,142.0,True,9831.0
488,22,44,365.0,True,232.0,True,9853.0
489,2,19,245.0,True,148.0,True,9855.0
490,23,9,191.0,True,178.0,True,9878.0
491,21,70,189.0,True,131.0,True,9899.0
492,23,79,1884.0,True,178.0,True,9922.0
493,27,75,211.0,True,212.0,True,9949.0
494,26,63,429.0,True,158.0,True,9975.0
495,14,75,595.0,True,178.0,True,9989.0
496,32,20,3598.0,False,51.0,True,10021.0
497,30,82,307.0,True,142.0,True,10051.0
498,38,48,26.0,True,121.0,True,10089.0
499,19,36,188.0,True,148.0,True,10108.0
500,17,84,208.0,True,178.0,True,10125.0
501,15,76,206.0,True,131.0,True,10140.0
502,20,33,3598.0,False,15.0,True,10160.0
503,31,31,305.0,True,1641.0,False,10191.0
504,1,14,223.0,True,158.0,True,10192.0
505,34,70,649.0,True,178.0,True,10226.0
506,12,56,223.0,True,270.0,True,10238.0
507,14,7,509.0,True,177.0,True,10252.0
508,18,23,3598.0,False,3163.0,False,10270.0
509,33,8,3281.0,True,302.0,True,10303.0
510,10,72,3598.0,False,54.0,True,10313.0
511,8,70,133.0,True,43.0,True,10321.0
512,14,6,20.0,True,43.0,True,10335.0
513,35,78,70.0,True,39.0,True,10370.0
514,24,26,3598.0,False,732.0,True,10394.0
515,34,8,636.0,True,37.0,True,10428.0
516,16,36,3598.0,False,1578.0,False,10444.0
517,15,75,3598.0,False,660.0,False,10459.0
518,39,67,1535.0,True,272.0,True,10498.0
519,32,63,36.0,True,18.0,True,10530.0
520,37,55,62.0,True,36.0,True,10567.0
521,2,44,3598.0,False,1070.0,True,10569.0
522,28,7,5.0,True,148.0,True,10597.0
523,21,32,3598.0,False,3312.0,False,10618.0
524,9,15,3598.0,False,3312.0,False,10627.0
525,12,10,689.0,True,619.0,True,10639.0
526,20,5,3598.0,False,2234.0,False,10659.0
527,2,48,3598.0,False,3163.0,False,10661.0
528,37,8,3598.0,False,858.0,False,10698.0
529,14,78,3598.0,False,2852.0,False,10712.0
530,30,17,613.0,True,43.0,True,10742.0
531,24,87,3598.0,False,484.0,False,10766.0
532,26,28,40.0,True,29.0,True,10792.0
533,33,61,395.0,True,42.0,True,10825.0
534,24,68,3598.0,False,2667.0,False,10849.0
535,9,84,65.0,True,58.0,True,10858.0
536,35,15,143.0,True,141.0,True,10893.0
537,2,31,3598.0,False,2307.0,False,10895.0
538,8,75,43.0,True,18.0,True,10903.0
539,1,65,69.0,True,36.0,True,10904.0
540,27,51,42.0,True,35.0,True,10931.0
541,13,72,276.0,True,173.0,True,10944.0
542,37,16,230.0,True,166.0,True,10981.0
543,13,38,3598.0,False,2000.0,False,10994.0
544,23,64,47.0,True,91.0,True,11017.0
545,18,63,1525.0,True,177.0,True,11035.0
546,29,8,3598.0,False,3163.0,False,11064.0
547,11,42,3598.0,False,302.0,True,11075.0
548,28,6,3598.0,False,2852.0,False,11103.0
549,16,10,8.0,True,43.0,True,11119.0
550,38,13,21.0,True,43.0,True,11157.0
551,17,7,42.0,True,39.0,True,11174.0
552,32,44,372.0,True,42.0,True,11206.0
553,1,43,2188.0,True,2667.0,False,11207.0
554,35,88,128.0,True,2787.0,False,11242.0
555,28,36,3598.0,False,263.0,False,11270.0
556,2,55,1322.0,True,272.0,True,11272.0
557,37,15,34.0,True,18.0,True,11309.0
558,2,8,3598.0,False,2461.0,False,11311.0
559,7,50,42.0,True,35.0,True,11318.0
560,12,1,323.0,True,173.0,True,11330.0
561,19,3,3598.0,False,1645.0,False,11349.0
562,32,2,2.0,True,947.0,False,11381.0
563,32,24,70.0,True,91.0,True,11413.0
564,25,44,3598.0,False,178.0,False,11438.0
565,31,8,30.0,True,95.0,True,11469.0
566,15,52,334.0,True,1413.0,False,11484.0
567,38,13,844.0,True,22.0,True,11522.0
568,37,41,3598.0,False,26.0,True,11559.0
569,32,73,3598.0,False,2793.0,False,11591.0
570,36,20,1017.0,True,70.0,True,11627.0
571,7,81,825.0,True,18.0,True,11634.0
572,1,21,3598.0,False,20.0,True,11635.0
573,36,33,168.0,True,141.0,True,11671.0
574,11,71,3598.0,False,159.0,True,11682.0
575,12,21,480.0,True,95.0,True,11694.0
576,38,15,3598.0,False,2173.0,False,11732.0
577,22,48,32.0,True,22.0,True,11754.0
578,7,57,3598.0,False,26.0,True,11761.0
579,31,51,60.0,True,157.0,True,11792.0
580,13,87,3598.0,False,1959.0,False,11805.0
581,28,61,143.0,True,18.0,True,11833.0
582,3,46,3598.0,False,20.0,True,11836.0
583,25,23,1089.0,True,465.0,True,11861.0
584,32,50,1553.0,True,159.0,True,11893.0
585,9,17,3598.0,False,1322.0,False,11902.0
586,26,22,3412.0,True,2173.0,False,11928.0
587,30,13,505.0,True,44.0,True,11958.0
