PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
159,18016,18025,18184,9,1,1
1094,18015,18185,18185,170,0,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
14,33798,33812,33826,14,1,1
132,33806,33827,33827,21,0,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
15,36561,36564,36579,3,1,1
24,36553,36580,36580,27,0,1
707,36552,36581,36581,29,0,1
