,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
174,61,5,260.0,True,260.0,True,6650.0,29,7898.0,7898.0,1248.0,1248.0,0.0,0.0,0.0,0.0
136,65,18,310.0,True,310.0,True,5049.0,28,7899.0,7899.0,2850.0,2850.0,0.0,0.0,0.0,0.0
158,13,10,503.0,True,503.0,True,6063.0,27,7900.0,7900.0,1837.0,1837.0,0.0,0.0,0.0,0.0
182,49,12,504.0,True,504.0,True,6945.0,26,7901.0,7901.0,956.0,956.0,0.0,0.0,0.0,0.0
157,18,21,657.0,True,657.0,True,6050.0,25,7902.0,7902.0,1852.0,1852.0,0.0,0.0,0.0,0.0
178,78,16,987.0,True,987.0,True,6808.0,24,7903.0,7903.0,1095.0,1095.0,0.0,0.0,0.0,0.0
140,13,23,1017.0,True,1017.0,True,5206.0,23,7904.0,7904.0,2698.0,2698.0,0.0,0.0,0.0,0.0
150,43,21,1469.0,True,1469.0,True,5770.0,22,7905.0,7905.0,2135.0,2135.0,0.0,0.0,0.0,0.0
124,56,19,1493.0,True,1493.0,True,4529.0,21,7906.0,7906.0,3377.0,3377.0,0.0,0.0,0.0,0.0
167,75,17,1582.0,True,1582.0,True,6336.0,20,7907.0,7907.0,1571.0,1571.0,0.0,0.0,0.0,0.0
184,73,19,1695.0,True,1695.0,True,7089.0,19,7908.0,7908.0,819.0,819.0,0.0,0.0,0.0,0.0
169,77,12,2518.0,True,2518.0,True,6448.0,18,7909.0,7909.0,1461.0,1461.0,0.0,0.0,0.0,0.0
141,24,22,2577.0,True,2577.0,True,5230.0,17,7910.0,7910.0,2680.0,2680.0,0.0,0.0,0.0,0.0
151,63,22,2637.0,True,2637.0,True,5833.0,16,7911.0,7911.0,2078.0,2078.0,0.0,0.0,0.0,0.0
155,61,29,2799.0,True,2799.0,True,6016.0,15,7912.0,7912.0,1896.0,1896.0,0.0,0.0,0.0,0.0
180,44,7,3098.0,True,3098.0,True,6890.0,14,7913.0,7913.0,1023.0,1023.0,0.0,0.0,0.0,0.0
159,15,4,3170.0,True,3170.0,True,6078.0,13,7914.0,7914.0,1836.0,1836.0,0.0,0.0,0.0,0.0
165,47,9,3373.0,True,3373.0,True,6216.0,12,7915.0,7915.0,1699.0,1699.0,0.0,0.0,0.0,0.0
183,71,11,3598.0,False,3598.0,False,7016.0,11,7916.0,7916.0,900.0,900.0,0.0,0.0,0.0,0.0
181,6,25,3598.0,False,3598.0,False,6896.0,10,7917.0,7917.0,1021.0,1021.0,0.0,0.0,0.0,0.0
188,65,7,3598.0,False,3598.0,False,7305.0,9,7918.0,7918.0,613.0,613.0,0.0,0.0,0.0,0.0
189,14,12,3598.0,False,3598.0,False,7319.0,8,7919.0,7919.0,600.0,600.0,0.0,0.0,0.0,0.0
161,28,13,3598.0,False,3598.0,False,6107.0,7,7920.0,7920.0,1813.0,1813.0,0.0,0.0,0.0,0.0
148,32,7,3598.0,False,3598.0,False,5660.0,7,7921.0,7921.0,2261.0,2261.0,0.0,0.0,0.0,0.0
198,16,11,3598.0,False,3598.0,False,7582.0,6,7922.0,7922.0,340.0,340.0,0.0,0.0,0.0,0.0
125,26,2,3598.0,False,3598.0,False,4555.0,5,7923.0,7923.0,3368.0,3368.0,0.0,0.0,0.0,0.0
207,45,4,3598.0,False,3598.0,False,7920.0,4,7924.0,7924.0,4.0,4.0,0.0,0.0,0.0,0.0
127,71,14,3598.0,False,3598.0,False,4689.0,3,7925.0,7925.0,3236.0,3236.0,0.0,0.0,0.0,0.0
199,14,25,3598.0,False,3598.0,False,7596.0,2,7926.0,7926.0,330.0,330.0,0.0,0.0,0.0,0.0
206,62,18,3598.0,False,3598.0,False,7875.0,1,7927.0,7927.0,52.0,52.0,0.0,0.0,0.0,0.0
