,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
642,11,15,159.0,True,163.0,True,10256.0,0,182,11514.0,11514.0,1258.0,1258.0,0.0,0.0,0.0,0.0
542,12,14,230.0,True,166.0,True,8592.0,0,181,11515.0,11515.0,2923.0,2923.0,0.0,0.0,0.0,0.0
541,27,26,276.0,True,173.0,True,8580.0,0,180,11516.0,11516.0,2936.0,2936.0,0.0,0.0,0.0,0.0
560,23,10,323.0,True,173.0,True,8916.0,0,179,11517.0,11517.0,2601.0,2601.0,0.0,0.0,0.0,0.0
545,28,16,1525.0,True,177.0,True,8678.0,0,178,11518.0,11518.0,2840.0,2840.0,0.0,0.0,0.0,0.0
635,11,12,270.0,True,177.0,True,10142.0,0,177,11519.0,11519.0,1377.0,1377.0,0.0,0.0,0.0,0.0
564,6,27,3598.0,False,178.0,False,8970.0,0,176,11520.0,11520.0,2550.0,2550.0,0.0,0.0,0.0,0.0
589,22,3,139.0,True,187.0,True,9410.0,0,175,11521.0,11521.0,2111.0,2111.0,0.0,0.0,0.0,0.0
609,12,15,159.0,True,188.0,True,9715.0,0,174,11522.0,11522.0,1807.0,1807.0,0.0,0.0,0.0,0.0
601,12,1,240.0,True,213.0,True,9582.0,0,173,11523.0,11523.0,1941.0,1941.0,0.0,0.0,0.0,0.0
669,1,11,3598.0,False,240.0,True,10628.0,0,172,11524.0,11524.0,896.0,896.0,0.0,0.0,0.0,0.0
555,13,16,3598.0,False,263.0,False,8819.0,0,171,11525.0,11525.0,2706.0,2706.0,0.0,0.0,0.0,0.0
590,25,17,415.0,True,266.0,True,9435.0,0,170,11526.0,11526.0,2091.0,2091.0,0.0,0.0,0.0,0.0
518,5,12,1535.0,True,272.0,True,8167.0,0,169,11527.0,11527.0,3360.0,3360.0,0.0,0.0,0.0,0.0
556,7,4,1322.0,True,272.0,True,8826.0,0,168,11528.0,11528.0,2702.0,2702.0,0.0,0.0,0.0,0.0
727,25,10,1.0,True,1.0,True,11528.0,0,168,11529.0,11530.0,1.0,2.0,0.0,0.0,1.0,1.0
728,2,3,1.0,True,1.0,True,11530.0,0,168,11531.0,11532.0,1.0,2.0,0.0,0.0,1.0,1.0
547,3,20,3598.0,False,302.0,True,8694.0,0,167,11533.0,11533.0,2839.0,2839.0,0.0,0.0,0.0,0.0
679,19,23,149.0,True,308.0,True,10785.0,0,166,11534.0,11534.0,749.0,749.0,0.0,0.0,0.0,0.0
663,7,6,495.0,True,308.0,True,10544.0,0,165,11535.0,11535.0,991.0,991.0,0.0,0.0,0.0,0.0
