,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
76,13,1,36.0,True,36.0,True,1187.0,-1,0,0,0.0,34,2592.0,2592.0,1405.0,1405.0,0.0,0.0,0.0,0.0
77,23,22,62.0,True,62.0,True,1210.0,-1,0,0,0.0,30,2592.0,2592.0,1382.0,1382.0,0.0,0.0,0.0,0.0
78,13,8,2.0,True,2.0,True,1223.0,-1,0,0,0.0,61,2592.0,2592.0,1369.0,1369.0,0.0,0.0,0.0,0.0
79,25,4,5.0,True,5.0,True,1248.0,-1,0,0,0.0,49,2592.0,2592.0,1344.0,1344.0,0.0,0.0,0.0,0.0
80,31,23,4.0,True,4.0,True,1279.0,-1,0,0,0.0,51,2592.0,2592.0,1313.0,1313.0,0.0,0.0,0.0,0.0
81,10,9,10.0,True,10.0,True,1289.0,-1,0,0,0.0,43,2592.0,2592.0,1303.0,1303.0,0.0,0.0,0.0,0.0
82,19,8,3598.0,False,3598.0,False,1308.0,-1,0,0,0.0,3,2592.0,2592.0,1284.0,1284.0,0.0,0.0,0.0,0.0
83,19,29,85.0,True,85.0,True,1327.0,-1,0,0,0.0,27,2592.0,2592.0,1265.0,1265.0,0.0,0.0,0.0,0.0
84,19,16,154.0,True,154.0,True,1346.0,-1,0,0,0.0,23,2592.0,2592.0,1246.0,1246.0,0.0,0.0,0.0,0.0
85,26,15,1.0,True,1.0,True,1372.0,-1,0,0,0.0,93,2592.0,2592.0,1220.0,1220.0,0.0,0.0,0.0,0.0
86,15,24,3.0,True,3.0,True,1387.0,-1,0,0,0.0,53,2592.0,2592.0,1205.0,1205.0,0.0,0.0,0.0,0.0
87,27,11,32.0,True,32.0,True,1414.0,-1,0,0,0.0,36,2592.0,2592.0,1178.0,1178.0,0.0,0.0,0.0,0.0
88,24,3,3.0,True,3.0,True,1438.0,-1,0,0,0.0,54,2592.0,2592.0,1154.0,1154.0,0.0,0.0,0.0,0.0
89,22,27,1726.0,True,1726.0,True,1460.0,-1,0,0,0.0,14,2592.0,2592.0,1132.0,1132.0,0.0,0.0,0.0,0.0
90,8,15,1.0,True,1.0,True,1468.0,-1,0,0,0.0,88,2592.0,2592.0,1124.0,1124.0,0.0,0.0,0.0,0.0
91,18,1,1.0,True,1.0,True,1486.0,-1,0,0,0.0,72,2592.0,2592.0,1106.0,1106.0,0.0,0.0,0.0,0.0
92,28,3,1.0,True,1.0,True,1514.0,-1,0,0,0.0,67,2592.0,2592.0,1078.0,1078.0,0.0,0.0,0.0,0.0
93,1,20,1.0,True,1.0,True,1515.0,-1,0,0,0.0,95,2592.0,2592.0,1077.0,1077.0,0.0,0.0,0.0,0.0
94,27,15,1.0,True,1.0,True,1542.0,-1,0,0,0.0,77,2592.0,2592.0,1050.0,1050.0,0.0,0.0,0.0,0.0
95,13,5,1.0,True,1.0,True,1555.0,-1,0,0,0.0,91,2592.0,2592.0,1037.0,1037.0,0.0,0.0,0.0,0.0
96,26,28,1.0,True,1.0,True,1581.0,-1,0,0,0.0,84,2592.0,2592.0,1011.0,1011.0,0.0,0.0,0.0,0.0
97,15,25,7.0,True,7.0,True,1596.0,-1,0,0,0.0,47,2592.0,2592.0,996.0,996.0,0.0,0.0,0.0,0.0
98,27,22,70.0,True,70.0,True,1623.0,-1,0,0,0.0,28,2592.0,2592.0,969.0,969.0,0.0,0.0,0.0,0.0
99,12,23,1.0,True,1.0,True,1635.0,-1,0,0,0.0,82,2592.0,2592.0,957.0,957.0,0.0,0.0,0.0,0.0
100,31,2,17.0,True,17.0,True,1666.0,-1,0,0,0.0,41,2592.0,2592.0,926.0,926.0,0.0,0.0,0.0,0.0
101,4,18,1.0,True,1.0,True,1670.0,-1,0,0,0.0,64,2592.0,2592.0,922.0,922.0,0.0,0.0,0.0,0.0
102,1,16,1.0,True,1.0,True,1671.0,-1,0,0,0.0,70,2592.0,2592.0,921.0,921.0,0.0,0.0,0.0,0.0
103,4,22,1.0,True,1.0,True,1675.0,-1,0,0,0.0,80,2592.0,2592.0,917.0,917.0,0.0,0.0,0.0,0.0
104,1,9,35.0,True,35.0,True,1676.0,-1,0,0,0.0,35,2592.0,2592.0,916.0,916.0,0.0,0.0,0.0,0.0
105,7,21,24.0,True,24.0,True,1683.0,-1,0,0,0.0,38,2592.0,2592.0,909.0,909.0,0.0,0.0,0.0,0.0
106,3,29,1.0,True,1.0,True,1686.0,-1,0,0,0.0,78,2592.0,2592.0,906.0,906.0,0.0,0.0,0.0,0.0
107,18,3,70.0,True,70.0,True,1704.0,-1,0,0,0.0,29,2592.0,2592.0,888.0,888.0,0.0,0.0,0.0,0.0
108,28,8,3598.0,False,3598.0,False,1732.0,-1,0,0,0.0,5,2592.0,2592.0,860.0,860.0,0.0,0.0,0.0,0.0
109,29,18,1.0,True,1.0,True,1761.0,-1,0,0,0.0,73,2592.0,2592.0,831.0,831.0,0.0,0.0,0.0,0.0
110,13,28,31.0,True,31.0,True,1774.0,-1,0,0,0.0,37,2592.0,2592.0,818.0,818.0,0.0,0.0,0.0,0.0
111,6,15,3598.0,False,3598.0,False,1780.0,-1,0,0,0.0,4,2592.0,2592.0,812.0,812.0,0.0,0.0,0.0,0.0
