,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
0,1,13,1.0,True,1.0,True,1.0,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
1,6,4,1.0,True,1.0,True,7.0,0,7.0,8.0,0.0,1.0,5.0,0.0,1.0,1.0
2,30,23,1.0,True,1.0,True,37.0,0,37.0,38.0,0.0,1.0,29.0,0.0,1.0,1.0
3,2,22,1.0,True,1.0,True,39.0,0,39.0,40.0,0.0,1.0,1.0,0.0,1.0,1.0
4,5,4,1.0,True,1.0,True,44.0,0,44.0,45.0,0.0,1.0,4.0,0.0,1.0,1.0
5,10,1,1.0,True,1.0,True,54.0,0,54.0,55.0,0.0,1.0,9.0,0.0,1.0,1.0
6,31,29,593.0,True,593.0,True,85.0,0,85.0,678.0,0.0,593.0,30.0,0.0,1.0,1.0
7,31,22,1.0,True,1.0,True,116.0,35,679.0,679.0,563.0,563.0,0.0,0.0,0.0,0.0
9,3,1,1.0,True,1.0,True,125.0,34,680.0,680.0,555.0,555.0,0.0,0.0,0.0,0.0
13,18,13,1.0,True,1.0,True,198.0,33,681.0,681.0,483.0,483.0,0.0,0.0,0.0,0.0
36,30,28,1.0,True,1.0,True,614.0,32,682.0,682.0,68.0,68.0,0.0,0.0,0.0,0.0
37,2,16,1.0,True,1.0,True,616.0,31,683.0,683.0,67.0,67.0,0.0,0.0,0.0,0.0
12,23,24,1.0,True,1.0,True,180.0,30,684.0,684.0,504.0,504.0,0.0,0.0,0.0,0.0
19,23,22,1.0,True,1.0,True,326.0,29,685.0,685.0,359.0,359.0,0.0,0.0,0.0,0.0
18,24,17,1.0,True,1.0,True,303.0,28,686.0,686.0,383.0,383.0,0.0,0.0,0.0,0.0
8,6,27,1.0,True,1.0,True,122.0,27,687.0,687.0,565.0,565.0,0.0,0.0,0.0,0.0
11,2,23,1.0,True,1.0,True,157.0,26,688.0,688.0,531.0,531.0,0.0,0.0,0.0,0.0
17,28,12,1.0,True,1.0,True,279.0,25,689.0,689.0,410.0,410.0,0.0,0.0,0.0,0.0
16,10,25,1.0,True,1.0,True,251.0,24,690.0,690.0,439.0,439.0,0.0,0.0,0.0,0.0
10,30,9,1.0,True,1.0,True,155.0,24,691.0,691.0,536.0,536.0,0.0,0.0,0.0,0.0
15,15,16,1.0,True,1.0,True,241.0,23,692.0,692.0,451.0,451.0,0.0,0.0,0.0,0.0
14,28,8,1.0,True,1.0,True,226.0,22,693.0,693.0,467.0,467.0,0.0,0.0,0.0,0.0
40,5,12,1.0,True,1.0,True,673.0,21,694.0,694.0,21.0,21.0,0.0,0.0,0.0,0.0
39,24,7,1.0,True,1.0,True,668.0,21,695.0,695.0,27.0,27.0,0.0,0.0,0.0,0.0
43,4,3,1.0,True,1.0,True,694.0,20,696.0,697.0,2.0,3.0,0.0,0.0,1.0,1.0
21,19,12,7.0,True,7.0,True,362.0,19,698.0,698.0,336.0,336.0,0.0,0.0,0.0,0.0
38,28,29,16.0,True,16.0,True,644.0,18,699.0,699.0,55.0,55.0,0.0,0.0,0.0,0.0
23,12,26,42.0,True,42.0,True,384.0,17,700.0,700.0,316.0,316.0,0.0,0.0,0.0,0.0
31,8,27,75.0,True,75.0,True,481.0,16,701.0,701.0,220.0,220.0,0.0,0.0,0.0,0.0
29,8,11,82.0,True,82.0,True,461.0,15,702.0,702.0,241.0,241.0,0.0,0.0,0.0,0.0
30,12,4,87.0,True,87.0,True,473.0,14,703.0,703.0,230.0,230.0,0.0,0.0,0.0,0.0
32,24,22,190.0,True,190.0,True,505.0,13,704.0,704.0,199.0,199.0,0.0,0.0,0.0,0.0
20,17,24,216.0,True,216.0,True,343.0,12,705.0,705.0,362.0,362.0,0.0,0.0,0.0,0.0
41,1,22,275.0,True,275.0,True,674.0,11,706.0,706.0,32.0,32.0,0.0,0.0,0.0,0.0
33,30,27,512.0,True,512.0,True,535.0,10,707.0,707.0,172.0,172.0,0.0,0.0,0.0,0.0
34,25,24,1400.0,True,1400.0,True,560.0,9,708.0,708.0,148.0,148.0,0.0,0.0,0.0,0.0
35,24,17,3134.0,True,3134.0,True,584.0,8,709.0,709.0,125.0,125.0,0.0,0.0,0.0,0.0
22,10,16,3312.0,True,3312.0,True,372.0,7,710.0,710.0,338.0,338.0,0.0,0.0,0.0,0.0
26,18,7,3598.0,False,3598.0,False,427.0,6,711.0,711.0,284.0,284.0,0.0,0.0,0.0,0.0
24,14,28,3598.0,False,3598.0,False,398.0,5,712.0,712.0,314.0,314.0,0.0,0.0,0.0,0.0
28,7,29,3598.0,False,3598.0,False,453.0,4,713.0,713.0,260.0,260.0,0.0,0.0,0.0,0.0
42,16,20,3598.0,False,3598.0,False,690.0,3,714.0,714.0,24.0,24.0,0.0,0.0,0.0,0.0
27,19,1,3598.0,False,3598.0,False,446.0,2,715.0,715.0,269.0,269.0,0.0,0.0,0.0,0.0
25,11,13,3598.0,False,3598.0,False,409.0,1,716.0,716.0,307.0,307.0,0.0,0.0,0.0,0.0
44,29,21,1.0,True,1.0,True,723.0,0,723.0,724.0,0.0,1.0,7.0,0.0,1.0,1.0
45,29,18,3598.0,False,3598.0,False,752.0,0,752.0,752.0,0.0,1.0,28.0,0.0,0.0,0.0
46,6,29,3598.0,False,3598.0,False,758.0,0,758.0,758.0,0.0,1.0,6.0,0.0,0.0,0.0
47,16,25,1.0,True,1.0,True,774.0,0,774.0,775.0,0.0,1.0,16.0,0.0,1.0,1.0
48,24,6,49.0,True,49.0,True,798.0,0,798.0,847.0,0.0,49.0,23.0,0.0,1.0,1.0
50,15,7,1.0,True,1.0,True,825.0,3,848.0,848.0,23.0,23.0,0.0,0.0,0.0,0.0
51,20,6,1.0,True,1.0,True,845.0,2,849.0,850.0,4.0,5.0,0.0,0.0,1.0,1.0
49,12,20,3598.0,False,3598.0,False,810.0,1,851.0,851.0,41.0,41.0,0.0,0.0,0.0,0.0
