,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
545,28,16,1525.0,True,177.0,True,8678.0,169,8823.0,8823.0,145.0,145.0,0.0,0.0,0.0,0.0
507,11,7,509.0,True,177.0,True,8022.0,168,8824.0,8824.0,802.0,802.0,0.0,0.0,0.0,0.0
505,31,9,649.0,True,178.0,True,7999.0,167,8825.0,8825.0,826.0,826.0,0.0,0.0,0.0,0.0
500,10,4,208.0,True,178.0,True,7909.0,166,8826.0,8826.0,917.0,917.0,0.0,0.0,0.0,0.0
495,21,12,595.0,True,178.0,True,7839.0,166,8827.0,8827.0,988.0,988.0,0.0,0.0,0.0,0.0
492,14,19,1884.0,True,178.0,True,7790.0,165,8828.0,8828.0,1038.0,1038.0,0.0,0.0,0.0,0.0
490,21,2,191.0,True,178.0,True,7763.0,164,8829.0,8829.0,1066.0,1066.0,0.0,0.0,0.0,0.0
485,25,22,563.0,True,178.0,True,7666.0,163,8830.0,8830.0,1164.0,1164.0,0.0,0.0,0.0,0.0
393,7,6,10.0,True,181.0,True,6238.0,162,8831.0,8831.0,2593.0,2593.0,0.0,0.0,0.0,0.0
381,31,14,11.0,True,181.0,True,6089.0,161,8832.0,8832.0,2743.0,2743.0,0.0,0.0,0.0,0.0
369,11,9,4.0,True,181.0,True,5891.0,160,8833.0,8833.0,2942.0,2942.0,0.0,0.0,0.0,0.0
365,28,6,35.0,True,192.0,True,5843.0,159,8834.0,8834.0,2991.0,2991.0,0.0,0.0,0.0,0.0
352,1,14,119.0,True,192.0,True,5595.0,158,8835.0,8835.0,3240.0,3240.0,0.0,0.0,0.0,0.0
339,16,4,35.0,True,192.0,True,5415.0,157,8836.0,8836.0,3421.0,3421.0,0.0,0.0,0.0,0.0
440,8,3,173.0,True,197.0,True,6913.0,156,8837.0,8837.0,1924.0,1924.0,0.0,0.0,0.0,0.0
493,4,10,211.0,True,212.0,True,7794.0,155,8838.0,8838.0,1044.0,1044.0,0.0,0.0,0.0,0.0
371,7,26,2.0,True,220.0,True,5910.0,154,8839.0,8839.0,2929.0,2929.0,0.0,0.0,0.0,0.0
384,6,18,1941.0,True,226.0,True,6133.0,153,8840.0,8840.0,2707.0,2707.0,0.0,0.0,0.0,0.0
557,14,18,34.0,True,18.0,True,8840.0,153,8841.0,8875.0,1.0,35.0,0.0,0.0,1.0,1.0
